"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
858737,32.518122,-93.746008,"Sam's Town Casino","Shreveport","9576074"
4435132,32.405994,-93.783073,"Gloria Garner's House (Stephanie's Mother)","Shreveport","41137082"
