"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
343597,37.007053,-121.70986,"Mount Madonna County Park","Watsonville","6159488|6815420|7666846|7666735|9124204|12328450|8835172|12681336|41335372|22237271|19306121"
579924,36.99321,-121.70668,"Mt. Madonna Cty Park","Watsonville","7714636"
737319,36.932065,-121.860637,"Manresa State Beach","Watsonville","8384140|8384035|14328563|16964512"
748898,36.951339,-121.736042,"Santa Cruz County Fairgrounds","Watsonville","10441007"
823673,36.819491,-121.730315,"Elkhorn Slough","Watsonville","14147115|16891206"
876763,36.947545,-121.712827,"Gizdich Ranch","Watsonville","8014657|nffgnynmbjc"
906726,37.003916,-121.680934,"Mt Madonna Sprig Recreation Area","Watsonville","14048000"
962272,36.951197,-121.730684,"Sierra Azul Nursery and Gardens","Watsonville","10441096"
1268609,37.007393,-121.711395,"Mt. Madonna County Park","Watsonville","25869021"
1323232,36.910231,-121.756895,"National Druid Gorsedd 7/30-8/2 at Watsonville, CA","Watsonville","14108904"
1370728,36.882899,-121.709231,"Three Trees Retreat","Watsonville","92023662|12533537|93824102"
1412016,37.027045,-121.739094,"Mt. Madonna","Watsonville","75762262"
1646001,37.006241,-121.682343,"Mount Madonna County Park","Watsonville","47048362"
1916211,36.932808,-121.789764,"Santa Cruz Skydiving Adventures/ Skydive Surfcity","Watsonville","36973232"
3101371,36.909245,-121.801102,"High Ground Organics","Watsonville","30141141|32523092"
4118202,36.910233,-121.756897,"Nordic Naturals","Watsonville","38471542"
5893552,37.027046,-121.739098,"Mount Madonna Center","Watsonville","53984132"
8013022,37.038284,-121.753044,"Tu Vien Kim Son Monastery","Watsonville","71691622"
8302042,36.88716,-121.83065,"sunset beach ","Watsonville","78908162"
10108352,36.988575,-121.807243,"Corralitos Market & Sausage Co","Watsonville","89529632"
11335492,36.908508,-121.755722,"275 Main St","Watsonville","101120022"
