"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
252458,37.947903,-122.08045,"Zio Fraedo's Italian & Continental Restaurant","Pleasant Hill","100906882|54731752|33002522"
557225,37.971584,-122.065285,"El Tapatio Restaurant","Pleasant Hill","kvlxqyqjbxb|94143232"
662152,37.93317,-122.05887,"Back Forty Texas BBQ","Pleasant Hill","10335364|9829567|10296384|10661706|11674462|11922933|12889948|13305033|14589077|15337179|15891675|16476589|53474232"
734983,37.936283,-122.057121,"The Center for Conscious Living","Pleasant Hill","43498272"
736210,37.962014,-122.072643,"Malaya Center for Health & Healing","Pleasant Hill","8537839|12271467"
923292,37.94841,-122.060081,"Networking Lounge","Pleasant Hill","13707333"
1002466,37.947289,-122.063311,"Pleasant Hill city hall","Pleasant Hill","11060842|13843248|14303022|13967989|68685292|70412912|60142982|60141662|79597052"
1394943,37.947979,-122.060796,"Pleasant Hill Art, Jazz, & Wine Festival","Pleasant Hill","15011965"
1634706,37.947426,-122.063171,"Pleasant Hill Public Info Office","Pleasant Hill","17544696|28816591"
2133521,37.936485,-122.057404,"140 Mayhew Way","Pleasant Hill","21922321|21922801|34751892|40944062|46351512|52490012"
2385681,37.94072,-122.082893,"First Christian Church","Pleasant Hill","24140391"
2447111,37.945625,-122.051086,"3478 Buskirk Avenue ","Pleasant Hill","24676331"
2746751,37.947979,-122.060799,"140 Mayhew Way Suite 200","Pleasant Hill","phfbxyplbcb|62672602|dfhldfyrdbmb"
3792562,37.945637,-122.061844,"Downtown Pleasant Hill","Pleasant Hill","78500402|85040372"
11849882,37.954128,-122.100418,"400 Iron Hill St","Pleasant Hill","105596822"
