"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
402178,34.02,-118.5,"Santa Monica pier","Santa Monica","6552001"
477191,34.009747,-118.465958,"yoursportslife.com","Santa Monica","11174963|13869717"
682091,34.009008,-118.493689,"Santa Monica Pier","Santa Monica","10891787|10956768|13483208"
771329,34.012638,-118.495155,"Colorado Ave. at Ocean Ave on the bluff at the top of the Santa Monica Pier","Santa Monica","8837222"
1156043,34.013978,-118.449882,"Barker Hangar","Santa Monica","15949867|47457592|15949737|47457702"
1184449,34.020399,-118.490207,"Coloft","Santa Monica","14222324|15080052"
1354419,34.0114,-118.494889,"Santa Monica","Santa Monica","14502367"
1603483,34.020535,-118.490028,"Online Event","Santa Monica","17280031|17387263|19958751|35994232"
6209692,34.016479,-118.498337,"Bhakti Yoga Shala","Santa Monica","56514532"
6209742,34.016479,-118.498337,"Bhakti Yoga Shala","Santa Monica","56514732"
9919742,34.013908,-118.449814,"Ruskin Group Theatre","Santa Monica","87944992"
9919802,34.013908,-118.449814,"Ruskin Group Theatre","Santa Monica","87945352"
11579552,34.019283,-118.494286,"ROC Santa Monica ","Santa Monica","103444872|103267752"
11590722,34.019283,-118.494286,"ROC Santa Monica","Santa Monica","103353742"
