"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
280534,37.838788,-122.01848,"Hap Magee Park","Danville","7399617|8476952|9666548|13796141|16476883|51381732|93894952|55824582|72418192|79387762"
282883,37.820595,-121.9982,"Amber Bistro","Danville","15625874|44613162|94474302|103387782"
660906,37.82163,-121.99994,"Starbucks","Danville","11203089"
701814,37.801518,-121.917109,"Blackhawk Museum","Danville","8805331|15142975|8807802|11537889|14770573|34734862|83595902|11736351"
728246,37.821914,-122.000236,"Downtown Danville","Danville","8473294"
728992,37.822212,-122.000572,"The Crown Restaurant ","Danville","41226722|41920302"
729256,37.800089,-121.918053,"Blackhawk Plaza","Danville","10296473|10296483|10296503|10997800|10296521|10296528|11132326|13741049|13741655|13741552|14091378|14092993|14094868|14460797|35329422|41559052|71413702|86166812"
742235,37.822375,-122.001207,"Tower Grille","Danville","13385572|86057782|87013802|89703962|95373112"
790590,37.821981,-122.0003,"Meenar","Danville","8979797|8973701|9227407|12231479"
794390,37.843585,-121.935582,"Mt Diablo","Danville","66683832"
801258,37.822613,-122.000901,"Primo's Pizza","Danville","9057853|9057834"
805448,37.809557,-121.990952,"Keller Williams Danville","Danville","9094038"
811207,37.799976,-121.918274,"Blackhawk Grille","Danville","9639024|9916863"
836195,37.794951,-121.903129,"Jeannine Kaiser's Home","Danville","9367692|9722683|11070208|9722707|10051617|11070175|11863508|14043054|18696121|11863782|14043000|14326598|18599991"
836328,37.821381,-121.999848,"Corks","Danville","9369387|10642537|10732328|11171580|11091112"
842005,37.820202,-121.996926,"Faz Restaurant","Danville","9430428|9430305|14434710|17862481"
862359,37.811932,-121.997177,"LUNA LOCA","Danville","9622283|9605499|10297872|13225809"
894924,37.820718,-121.998404,"The Vine at Bridges","Danville","10904308|91707302"
937216,37.817043,-121.997032,"Marcello's Restaurant and Piano Bar","Danville","10230773|10871073|12117624|12231248|mjhfpynlbxb|nlngpynmbcb|nlngpynmbtb"
972343,37.786468,-121.962007,"Crow Canyon Country Club","Danville","10601642|40353192"
1005575,37.821931,-122.000714,"The Crown","Danville","40746452|36321612"
1017461,37.782902,-121.974589,"San Ramon Valley Fitness","Danville","10925424"
1035062,37.822038,-122.000851,"UPTOWN CAFE","Danville","11091083"
1120859,37.800804,-121.927458,"Peace Lutheran Church ","Danville","11880305"
1139468,37.822224,-121.999658,"Wild Vine Hideaway Restaurant and Wine Bar","Danville","14153078"
1139546,37.817042,-121.99703,"Easy Lounge","Danville","12066020"
1196125,37.821559,-121.997221,"The Village Theatre","Danville","30083101|33046002"
1200717,37.810106,-121.990137,"Maria Maria","Danville","12702749|12807762|12807626|14774377|15469252|32540282"
1233237,37.799562,-121.917088,"COA Mexican Restaurant","Danville","13049766|13525732"
1252479,37.823277,-121.995511,"Empire Realty","Danville","rvpjpyrcbcb"
1290748,37.811301,-121.984745,"Park n' Ride Sycamore Valley Rd","Danville","14488362"
1361813,37.779859,-121.974649,"Danville Chamber of Commerce Conference Room","Danville","kvpjpynnbhb|rvpjpynpbdb|rvpjpynqbkb|rvpjpypdbcb|rvpjpypfbcb|rvpjpypgbhb|rvpjpyphbfb|rvpjpypjbkb|rvpjpypkbhb|rvpjpypmbjb|rvpjpypnbgb|rvpjpyppbcb|rvpjpypqbjb|rvpjpyqcbfb|rvpjpyqdbkb|rvpjpyqfbjb|rvpjpyqgbfb|rvpjpyqhbcb|rvpjpyqkbfb|rvpjpyqlbkb|rvpjpyqmbgb|rvpjpyqnbdb|rvpjpyqpbjb|rvpjpyqqbgb"
1414382,37.81215,-121.997749,"Tannins","Danville","16492410"
1426119,37.820878,-122.000853,"That Bar","Danville","15408378|15478725|47894172"
1437155,37.820677,-122.000345,"Museum of the San Ramon Valley","Danville","15552620"
1551814,37.838791,-121.947945,"Mount Diablo South Gate","Danville","17085075|16844644|24706231"
1802941,37.844261,-121.986023,"Oak Hill Park","Danville","19125271"
2031191,37.801994,-121.921165,"4040 Blackhawk Plaza Cir","Danville","17443525|17571951|18277301|74987682|77340882|76741932|78982972"
2281911,37.811375,-121.995781,"Natural Solutions","Danville","pbpztypkbvb|pbpztyplbbc|pbpztypmbwb|pbpztypnbtb|pbpztyppbzb|pbpztyqcbcc|pbpztyqdbxb|pbpztyqfbwb|pbpztyqgbcc|pbpztyqhbzb|pbpztyqjbvb|pbpztyqkbcc|pbpztyqlbxb|pbpztyqmbtb|pbpztyqnbbc|pbpztyqpbwb|pbpztyqqbtb|pbpztyrcbzb|pbpztyrdbvb"
2691651,37.818974,-121.995941,"Los Panchos Mexican Restaurant","Danville","26660511"
4183022,37.81152,-121.996414,"Piatti","Danville","39027822"
5009382,37.821594,-121.999962,"Yosemite National Park","Danville","79074932"
5135942,37.830025,-122.01046,"LAURIE WILL EMAIL ALL YES RSVPs HER ADDRESS","Danville","47803322"
6095642,37.811928,-121.997299,"Danville Interior Design Gallery","Danville","55613392"
6096312,37.800091,-121.927513,"Peace Lutheran Church","Danville","55143762"
6565012,37.811302,-121.990845,"Keller Williams Realty","Danville","59523292"
7053802,37.81369,-121.9991,"Discovery Counseling Center","Danville","rvpjpyqjbhb"
7660962,37.821594,-121.999962,"Laurie's House in Danville","Danville","68715972"
7702032,37.802738,-121.925629,"Blissful Setting in Danville","Danville","69038342"
8201472,37.785831,-121.962425,"Crow Canyon Country Club","Danville","100682032|100443432"
8737702,37.82024,-121.996361,"Danville Community Center","Danville","77926112"
9103302,37.818909,-121.997269,"Peets","Danville","81103802|88714252"
9509872,37.795818,-121.918495,"Diablo Vista park","Danville","84472542"
10013002,37.814568,-121.978348,"Sycamore Valley Clubhouse","Danville","88683742"
10122922,37.826424,-122.002953,"St Isidore's Catholic Church","Danville","89664012"
