"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
661997,34.06709,-117.60852,"Ontario Convention Center","Ontario","8343893"
6064322,34.018318,-117.56913,"colony high school theater","Ontario","55364802"
8746302,34.070995,-117.593254,"Cucamonga-Guasti Regional Park ","Ontario","78005342"
