"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
224470,33.056667,-96.845116,"The Daily Grind","The Colony","5659784|5814169|5983563|6052654|6110163|6266888|6328238"
309357,33.065269,-96.888512,"Walmart Parking lot","The Colony","5933701"
402773,33.07948,-96.8769,"First United Methodist Church","The Colony","65766202"
502320,33.0662,-96.889351,"IHOP","The Colony","32588762|48383882|85069622|95504602"
590480,33.046082,-96.921974,"Amore Pasta & Pizza Restaurant","The Colony","dcltfcyrcbtb|dcltfcyrcbdc|dcltfcyrcbmc|dcltfcyrdbqb|dcltfcyrdbzb|dcltfcyrdbjc|dcltfcyrfbqb"
592365,33.082893,-96.91726,"Stewart Creek Park","The Colony","12529659|28228061|65864882|34047232|36670412"
682146,33.098612,-96.868621,"The Colony Aquatic Center","The Colony","7615027|91152882|94452782"
706732,33.079155,-96.894457,"Angelina's Mexican Restaurant","The Colony","dcltfcyqcbnb|dcltfcyqcbwb|dcltfcyqcbgc|dcltfcyqcbpc"
707734,33.074924,-96.921799,"Chamonix II","The Colony","65264382|65267732"
707808,33.074923,-96.921799,"Charlies Restaurant at the Pier 121 Marina","The Colony","9600221|11581147"
720619,33.046228,-96.921928,"Texas Roadhouse","The Colony","10473495"
741942,33.098581,-96.859694,"Bill Allen Memorial Park","The Colony","8586101|16833162|77159572"
743778,33.073213,-96.886383,"The Colony High School","The Colony","105247792"
759173,33.132931,-96.933911,"Hidden Cove Park & Marina","The Colony","31892812|31899792|31899862|49076062|49076142|49076162|68638582|81509572|26161731|52925072|99594652"
841859,33.067779,-96.886936,"IHOP","The Colony","59863042"
845341,33.088308,-96.917501,"Stewart Peninsula","The Colony","9474679"
960693,33.075336,-96.876452,"Hawaiian Falls-The Colony","The Colony","30957941|78392302|10647018|80441822|14409743"
965816,33.103615,-96.891579,"Bikes for Bikers Cycle Sales ","The Colony","10459349|32580252"
1006524,33.09419,-96.858808,"Stephen's House","The Colony","12807691|14076725"
1018843,33.093399,-96.898376,"Teleconference Call","The Colony","12579261"
