"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
754563,37.694434,-122.185627,"San Leandro Marina Park","San Leandro","29708981|51171782|75757582"
869905,37.694454,-122.185488,"Monarch Bay Golf Club ","San Leandro","76607052|72520352|83284892|84936062|97748232|98608072|104365582"
891653,37.714424,-122.193672,"San Leandro Rifle and Pistol Range","San Leandro","12666391"
961428,37.729525,-122.158963,"Linen Life Gallery","San Leandro","94904962"
1033717,37.696687,-122.187505,"El Torito","San Leandro","13028808"
1055643,37.721851,-122.153574,"Englander Sports Pub ","San Leandro","11516824"
1068191,37.705161,-122.179376,"Marina Restaurant","San Leandro","11396715"
1073296,37.712517,-122.136959,"Bethel Community Presbyterian Church","San Leandro","11499359"
1127392,37.731444,-122.131175,"Chabot Park","San Leandro","35531732|35775002"
1141780,37.691436,-122.146293,"Manor Bowl","San Leandro","32744662|33365532|65622072|78711562|47008992"
1146431,37.701619,-122.134863,"Century 16 Bayfair Mall","San Leandro","55056612|77439162|62336932|77438472"
1205904,37.708621,-122.124108,"Denny's","San Leandro","12715978"
1218981,37.722058,-122.160273,"San Leandro BART Station-DAVIS St.","San Leandro","79943532|90862462"
1248717,37.708775,-122.132874,"The Historic Bal Theatre","San Leandro","18222761|13187572"
1287305,37.715708,-122.150626,"eft with Stephanie ","San Leandro","21731451"
1304611,37.725413,-122.161558,"Alameda Health Care","San Leandro","13545549"
1310864,37.706795,-122.129364,"HARRYS HOFBRAU","San Leandro","15369530"
1312498,37.702372,-122.124611,"Chevys","San Leandro","37730932|41728332"
1321138,37.72887,-122.159068,"Washington Manor","San Leandro","14083353"
1368039,37.693939,-122.186852,"Marina Park","San Leandro","14680971|14768270|14858321|14944273|15030503|15099595|15256773|15333119|15412207|15482152|15523499|15544429|15621388|15685489|15746725|15852862|15935156|16023640|16202629|16420919|16505980|16608210|16683673|16787404|16865614|16968325|17054328|17131638|17221014|17305662|17384247|17551039|18871791|19785231|19145821|22452191|23079901|24306331|24051631|24479881|24839951|24855711|25691081|25691271|26551311|26552111|27333521|27333361|28072061|28073431|28905801|28906721|29863491|29870941|30907521|30906831|28652711|32075832|32756262|32758822|33536662|33439382|33767112|34433412|34433602|35387162|36980682|40627242|40627482|41467922|42218082|42982652|42982852|43643572|44489902|45766492|46662832|47675662|48046712|48704302|49515022|50507632|51507542|52286702|53379752|55454192|56314392|57421322|58410692|59102822|60162282|61135302|63109162|64097662|64831162|63885472|66078922|66937012|67872292|69091682|70019342|71053232|70819802|72082982|73042992|73986902|74701022|75806902|74552962|76916672|77856742|78984772|78522222|80024892|80990132|82142442|83135812|84284922|85327482|86552312|87628062|88578222|89281192|90378712|91639232|92376662|93268002|94245552|95075812|95900102|96790512|97162352|68443192|70894262"
1400541,37.725501,-122.149299,"Unity Church of San Leandro","San Leandro","86212342"
1415242,37.700789,-122.100019,"Gora Heights","San Leandro","17369867"
