"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
122130,32.879486,-97.425835,"Portuguese Cafe","Fort Worth","5303365"
187698,32.740002,-97.389999,"Fort Worth Botanic Garden","Fort Worth","5213077|5213080|5662609|5662610"
212472,32.708286,-97.38734,"The Covey","Fort Worth","10721649"
214792,32.720001,-97.459999,"Golden Corral","Fort Worth","5316755"
217796,32.73,-97.32,"Tech Fort Worth","Fort Worth","5405975|5405966"
219295,32.650002,-97.379997,"Sweet Home Chicago","Fort Worth","5407833"
226040,32.79913,-97.3944,"Cliff and Bre's house","Fort Worth","12848247|13627545|16614981"
226569,32.78463,-97.348335,"Joe T Garcia's Restaurant","Fort Worth","34934602"
231666,32.799999,-97.360001,"Byblo's","Fort Worth","5469623"
251944,32.75389,-97.33072,"FT Worth Main Street Arts Festival","Fort Worth","55281592"
252418,32.783356,-97.32306,"Mercado Juarez Restaurant","Fort Worth","13740788|14256318|15323363|32879722|52104852"
255780,32.759998,-97.32,"Aqua Lounge","Fort Worth","5627193|5654484|5668247|5692000|5717458|5741368|5775178"
255823,32.73,-97.32,"Rahr and Sons Brewing Co.","Fort Worth","5627431|6808973"
256130,32.71247,-97.38584,"Edohana Sushi","Fort Worth","11219190|15874844|11250303"
257560,32.809887,-97.42178,"Racetrac","Fort Worth","6508067|10148016|79356362|82682292|80030082|86284622|85947592|91384442|99499612|102226392"
260196,32.752075,-97.355316,"6th Street Live!","Fort Worth","13919808"
260293,32.754772,-97.329781,"Bass Hall","Fort Worth","38668172|45272042|62140172|101476832"
265270,32.891212,-97.258591,"Chik Fil A","Fort Worth","29679121"
286311,32.724464,-97.4669,"Dance Makers of Texas in Fort Worth","Fort Worth","12669254"
304343,32.728954,-97.415146,"Hui Chuan Sushi, Sake & Tapas","Fort Worth","5904194"
305505,32.735737,-97.132164,"J. Gilligan's Bar & Grill","Fort Worth","5910060|5910129|5982723|5982732|6212783|6212787|6212790|6212829|6212838|6381661|6381665|6381667|6682364|6682371|6682405|6682419|6682423|7019818|7019825|7127433|7141486|7281806|7281813|7281818|7475694|7475697|7475722"
317500,32.833389,-97.063093,"American Airlines C.R. Smith Museum","Fort Worth","17205947"
318193,32.759998,-97.32,"Hyena's Comedy Club (FW)","Fort Worth","5991252"
326289,32.720955,-97.35187,"Ron Paul Grassroots FW HQ","Fort Worth","7028518|7194098|7258957|7285060|7258959|7258960"
333250,32.709473,-97.36519,"Amon G. Carter Stadium","Fort Worth","15432880"
334136,32.747425,-97.366821,"Will Rogers Memorial Center","Fort Worth","6096566|6096571|9801333"
336532,32.661053,-97.27658,"Denny's","Fort Worth","6111800"
337070,32.755383,-97.33066,"City Streets","Fort Worth","14288117"
341778,32.759998,-97.32,"FW Parade of Lights","Fort Worth","6147759"
341812,32.759998,-97.32,"Underground IceHouse","Fort Worth","6147964"
345555,32.681946,-97.46159,"McDonald's","Fort Worth","6052942"
346486,32.755535,-97.33077,"Sundance Square, near Barnes and Noble","Fort Worth","6182222|6229180|6295999|6323353|6375563|6564651|6593855|6642054|6676433|6734735"
348313,33.02643,-97.27599,"Texas Motor Speedway","Fort Worth","6195146|6195175|6195182|7742403"
