"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"hzbsqypfbdc","The Fort Worth Witches Meetup Group",1296057212000,1300834800000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"5419639","The Fort Worth Witches February Meetup",1169604502000,1172624400000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"fqkwnynjbdc","The Fort Worth Witches Meetup Group",1277168917000,1277251200000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"fqkwnypdbdc","The Fort Worth Witches Meetup Group",1296038465000,1298422800000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"5346685","The Fort Worth Witches January Meetup",1167185363000,1169600400000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"9050977","The Fort Worth Witches November Meetup",1225242566000,1227661200000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"10028857","The Fort Worth Witches April Meetup",1237943428000,1240963200000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"fqkwnynkbkc","The Fort Worth Witches Meetup Group",1277240850000,1280275200000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"fqkwnynmblc","The Fort Worth Witches Meetup Group",1282768417000,1285718400000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"10721061","The Fort Worth Witches July Meetup",1245805447000,1248825600000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"fqkwnypcbhc","The Fort Worth Witches Meetup Group",1277167625000,1296003600000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"8392862","The Fort Worth Witches August Meetup",1216774964000,1219795200000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"fqkwnynnbjc","The Fort Worth Witches Meetup Group",1277167625000,1288137600000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"wzcsqypgbjc","The Fort Worth Witches Meetup Group",1277167625000,1303858800000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"fqkwnynpbfc","The Fort Worth Witches Meetup Group",1288180031000,1290560400000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"zzcsqypjblc","The Fort Worth Witches Meetup Group",1277167625000,1309305600000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"zzcsqyphbgc","The Fort Worth Witches Meetup Group",1277167625000,1.306278e+12,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"9382572","The Fort Worth Witches January Meetup",1230084720000,1233104400000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"5520645","The Fort Worth Witches March Meetup",1172628295000,1.17504e+12,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"5295949","The Fort Worth Witches December Meetup",1164765774000,1167181200000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"48420142","Working with SAG for the Indy 0 Budget Film",1326786078000,1328403600000,32.8366,-96.78128,"La Madeleine","Dallas"
"51084812","Instructional: Legal Structures for your Films",1328422761000,1.330218e+12,32.8366,-96.78128,"La Madeleine","Dallas"
"51087452","Instructional: Incentives",1328426887000,1332633600000,32.8366,-96.78128,"La Madeleine","Dallas"
"jfljqypjbtb","Plano Book Club with Brenda Jackson",1296092835000,1308182400000,33.097946,-96.77755,"Reyes","Plano"
"jfljqyphbxb","Carolyn Brown Visits Plano Book Club",1296092835000,1305763200000,33.097946,-96.77755,"Reyes","Plano"
"jfljqypdbvb","Plano Book Club with Marie Force",1294760506000,1297904400000,33.097946,-96.77755,"Reyes","Plano"
"12726738","Book Club with Shelly Laurenston",1267302034000,1269475200000,33.097946,-96.77755,"Reyes","Plano"
"14127948","""The Nature of Existence""",1279357811000,1280096100000,32.83666,-96.77711,"Angelika (Dallas)","Dallas"
"14398859","50th anniversery of ""Breathless""",1281587066000,1282515300000,32.83666,-96.77711,"Angelika (Dallas)","Dallas"
"14572678","""The Tillman Story""",1283016364000,1283725800000,32.83666,-96.77711,"Angelika (Dallas)","Dallas"
"16306979","Sushi Zone - Arlington.",1294974415000,1298077200000,32.755554,-97.0969,"Sushi Zone","Arlington"
