"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
227844,37.59422,-122.36444,"Hyatt Regency","Burlingame","17456533|34906582|12800944|14868222|22533321|28023121|28023311|16389134|26442431|26442521|26443421"
252303,37.581688,-122.34266,"Washington Park","Burlingame","8541999|8654210"
293458,37.602757,-122.37225,"San Francisco Airport Marriott","Burlingame","10358662"
294608,37.531067,-122.364006,"Crystal Springs reservoir","Burlingame","5849000|6632709"
359420,37.579708,-122.34581,"Straits","Burlingame","9014487|78173412|78235182"
429341,37.595284,-122.369995,"Go Kart Racer","Burlingame","90655432|28785881"
441568,37.55637,-122.38039,"CRYSTAL SPRINGS GOLF COURSE","Burlingame","10277778|83958442|78457912"
451941,37.609932,-122.41652,"Kincaids Restaurant","Burlingame","6895350"
511582,37.577164,-122.3491,"Hola","Burlingame","10647605|32832112"
687195,37.578938,-122.345795,"Nectar Wine Lounge","Burlingame","10573265"
703939,37.594739,-122.36916,"GoKart Racer","Burlingame","13754933"
722291,37.580248,-122.346292,"Steelhead Brewing Company","Burlingame","8573665|9523926|11618570|11482718|11482788"
730761,37.594412,-122.384533,"The American Bull Bar and Grill","Burlingame","8493739"
734931,37.59007,-122.359429,"Crown Plaza","Burlingame","11489325|11688144|12018778|12394867"
740529,37.581934,-122.342328,"Washington Park","Burlingame","60977512|93918322"
742366,37.580273,-122.344604,"Burlingame High School","Burlingame","66573562|68180572|66575602|72218052"
744404,37.591,-122.34885,"Embassy Suites","Burlingame","8606039"
757041,37.577046,-122.349265,"Sapore Italiano Restaurant","Burlingame","17009303|17050344"
778318,37.591385,-122.342652,"Kincaids","Burlingame","11340460|15342928|81836862"
798263,37.577577,-122.346623,"Burlingame Womans Club","Burlingame","17009362"
809773,37.577494,-122.346348,"Vinyl Room","Burlingame","79046852"
821952,37.53113,-122.364162,"Crystal Springs Reservoir","Burlingame","9719051|12568710"
835846,37.591031,-122.337923,"The Sherman","Burlingame","11789067|11971898"
844283,37.58599,-122.370519,"First Presbyterian Church","Burlingame","11194071"
916856,37.583552,-122.384414,"Mercy Center","Burlingame","103263972"
931059,37.579792,-122.347288,"Il Fornaio","Burlingame","21523131|81662982|105907752|23851171|93690202"
940238,37.592554,-122.364008,"Peninsula Table Tennis Club","Burlingame","10254044"
950201,37.576669,-122.345012,"Burlingame Park Road","Burlingame","10338502|79331282"
971454,37.584888,-122.366054,"Broadway Grill","Burlingame","13954204|67475492"
995598,37.578342,-122.349755,"Cloudera Office","Burlingame","10728923"
1041524,37.579747,-122.345223,"Burlingame Caltrain Station","Burlingame","11149534|98161132"
1044938,37.580112,-122.346832,"Stacks","Burlingame","13661467"
1113268,37.615223,-122.389977,"Embassy Suites","Burlingame","28857431"
1121630,37.575726,-122.341949,"Member's home","Burlingame","11987167"
1162625,37.584604,-122.343329,"Marina and David's ","Burlingame","12606730"
1203453,37.60369,-122.376261,"Fandorin Restaurant","Burlingame","12731193"
1209053,37.578526,-122.347634,"Crepevine ","Burlingame","14458519"
1225456,37.591881,-122.358122,"Burlingame Dog Excercise Area","Burlingame","lnrgnyngbkb|lnrgnyngbsb|lnrgnyngblc"
1244259,37.57922,-122.348861,"Burlingame Main Library","Burlingame","13798905|17338962|64644372"
1268567,37.58488,-122.365721,"Burlingame Pet Parade","Burlingame","13439887"
1325458,37.588383,-122.359894,"Medallion Steakhouse","Burlingame","15404829|15899469|15471264"
1404705,37.591889,-122.357622,"Bayside Park","Burlingame","104289292"
1457390,37.594054,-122.365291,"Hyatt Regency San Francisco Airport","Burlingame","27759781|15858466|15858615"
1464686,37.588384,-122.359891,"Medallion","Burlingame","23576761|55315602"
1497905,37.59161,-122.348022,"Embassy Suites San Francisco Airport - Burlingame","Burlingame","25055571"
1613755,37.577953,-122.346603,"Downtown Burlingame, City Lot J","Burlingame","17355206"
1636078,37.602345,-122.371628,"San Francisco Airport Marriott","Burlingame","30518491|44335622|44335802|44335822|44335852"
2484571,37.579948,-122.34568,"Barrel House Burlingame","Burlingame","39674492|97581122"
2812981,37.582672,-122.38266,"Kohl Mansion Trail","Burlingame","27690081"
2977411,37.593628,-122.364693,"Hyatt Regency San Francisco ","Burlingame","51972152|52896792|91409012|91843182"
