"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
1026537,32.617993,-96.824418,"Cracker Barrel","Desoto","11012455|11436420|12573359|13093480|13398846|15342603|16072825|17077197|20842721|25265461|30536741|23621121|41691292|55728402|58000452|63966772|92370292|101885072"
1199556,32.577262,-96.856069,"Assembly of God Church, Desoto","Desoto","12545588|13036681|27753571"
1393498,32.583656,-96.863884,"Zeiger Park","Desoto","42813032"
1749291,32.617134,-96.908339,"Windmill Hill Preserve","Desoto","18536961"
4915172,32.589645,-96.861198,"Aquaponics and Earth","Desoto","45990502"
6531502,32.604351,-96.856133,"DeSoto Civic Center","Desoto","79741932"
8771432,32.629871,-96.85701,"DeSoto Chamber of Commerce","Desoto","78210562|qvghhdyqmbgb|qxghhdyqmbxb|qvghhdyqnbdb|qvghhdyqpbjb|qxghhdyqpbbc|qvghhdyqqbgb|qxghhdyqqbxb|qvghhdyrcbcb|qxghhdyrcbtb|qvghhdyrdbhb|qxghhdyrdbzb"
9239712,32.630611,-96.85791,"Real Time Sports & Entertainment","Desoto","dwscldyqmbbc|dwscldyqmbkc|dwscldyqnbpb|dwscldyqnbxb|91202532"
10713392,32.617947,-96.824417,"Cracker Barrel","Desoto","95093602"
11410182,32.584293,-96.865524,"Zeigler Park","Desoto","96188062"
