"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
271422,34.139355,-118.12283,"California Inst. of Technology","Pasadena","5715254"
790817,34.165988,-118.132366,"Heart and Soul Healing Arts Center","Pasadena","35535842|37627022|40091442|46223312|56219152|56212182|59933472|63992342|66590412|70447912|69779232|94914322"
840687,34.144807,-118.160306,"Rose Parade","Pasadena","9416250"
1269128,34.158485,-118.089292,"Gwinn  Park","Pasadena","cwmgpynnbdb"
5185172,34.177116,-118.096748,"Eaton Canyon Park","Pasadena","48210742"
6681932,34.145874,-118.139763,"Asian Night Market","Pasadena","60470352"
8765992,34.19865,-118.174583,"Jet Propulsion Laboratory","Pasadena","78172182"
9224412,34.142517,-118.142616,"Pasadena Masonic Center","Pasadena","82079432"
10255832,34.141605,-118.148476,"Stone Company Store","Pasadena","90817522"
11405972,34.14072,-118.140923,"Throop Events Hall","Pasadena","101749362|101749652|101747592"
