"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
238583,33.009998,-117.199997,"Roxbury Estates","Rancho Santa Fe","5527487|5529290|5624534"
704680,32.997015,-117.195024,"Helen Woodward Animal Center","Rancho Santa Fe","29835261"
734500,32.980853,-117.225229,"Del Mar Polo Club","Rancho Santa Fe","11146141|11153688|11219762"
743237,32.997015,-117.195024,"Helen Woodward Animal Center - Education Department","Rancho Santa Fe","11510747"
883629,32.980853,-117.225229,"San Diego Polo Club","Rancho Santa Fe","13053147|13053163|14941394|pxjntypjbjc|pxjntypkbwb|pxjntyplbcc|pxjntypmbxb|30009301|34279132|14373605|76564192|70841642|30591051|68125232|80782212|80634432|76038242"
1049624,32.993951,-117.211605,"Morgan Run Resort & Club","Rancho Santa Fe","11465088|11636362|11224477"
1085143,33.005878,-117.187889,"Fairbanks Ranch Clubhouse","Rancho Santa Fe","29650211|35251312|38000302|44668192|48551852|52754812"
1160599,33.007923,-117.185444,"Fairbanks Ranch Clubhouse  ","Rancho Santa Fe","14385380"
1357996,32.990462,-117.173203,"Julie's Home","Rancho Santa Fe","14417938|14313871"
1477415,33.04965,-117.165321,"An Estate in Rancho Santa Fe","Rancho Santa Fe","16125463"
1616086,32.990051,-117.223991,"PRIVATE ESTATE IN RANCHO SANTA FE COVENANT","Rancho Santa Fe","17376628"
1619578,32.990051,-117.223991,"Private Residence","Rancho Santa Fe","17407953"
2060481,34.011658,-118.048141,"Julie's Home ","Rancho Santa Fe","21308061"
2173311,32.993298,-117.196571,"Ranch Cycles","Rancho Santa Fe","22257461|22763001|23639401|cdvwvypkbnb|csrbwypkbwb|csrbwypkbgc|csrbwypkbpc|27772201|csrbwyplbkb|csrbwyplbsb|csrbwyplbcc|csrbwyplblc|csrbwypmbpb|csrbwypmbxb|csrbwypmbhc|csrbwypnbdb|csrbwypnbvb|csrbwypnbfc|dmncgcyppbjb|qrcngcyppbrb|qrcngcyppbbc|qrcngcypqbgb|qrcngcyqdbhb|qrcngcyqfbhc|56214332|qrcngcyqgbmc"
2624321,33.001816,-117.176506,"Estee's house","Rancho Santa Fe","26557151"
3669272,32.990544,-117.173236,"Julie's House ","Rancho Santa Fe","34838712"
3941422,32.991036,-117.209931,"Morgan Run Club and Resort","Rancho Santa Fe","88181252|84146802|98463702|44669372|72716492"
4779102,32.997723,-117.195564,"Horizon Prep","Rancho Santa Fe","44259212|48939942"
5495242,33.013222,-117.244728,"Tara's Refuge","Rancho Santa Fe","50781462"
6160342,33.024307,-117.15435,"Crosby National Golf Club","Rancho Santa Fe","56128942|56129132"
6697172,32.990856,-117.196411,"Ranch Cycles","Rancho Santa Fe","60607152|71299522|73100002|82640482"
10514392,33.019569,-117.203606,"Van's Estate","Rancho Santa Fe","98788562"
11862482,33.041458,-117.159073,"Back parking lot of shopping mall at Calle Ambiente and Del Dios Hwy","Rancho Santa Fe","105719872"
