"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
276053,38.139923,-122.23145,"Marine World/ Six flags","Vallejo","67063252"
929831,38.083468,-122.264115,"Mare Island Golf Club","Vallejo","96816492"
1299735,38.098633,-122.270657,"Mare Island Museum","Vallejo","13412036"
1601309,38.095097,-122.268425,"Mare Island Museum","Vallejo","103393952"
2853471,38.096988,-122.270167,"Mare Island","Vallejo","28049651"
3412122,38.1371,-122.230247,"Six Flags Discovery Kingdom","Vallejo","72533592"
4592732,38.140682,-122.243134,"MARE ISLAND HISTORIC PARK","Vallejo","41869082"
4667062,38.132057,-122.229393,"Solano County Fairgrounds","Vallejo","43227122|43227252"
4876772,38.154694,-122.18026,"Hiddenbrooke Golf Course","Vallejo","45273402"
7467262,38.138927,-122.234512,"SIX FLAGS DISCOVERY KINGDOM","Vallejo","67063502"
10579102,38.081566,-122.256233,"Mare Island Historical Preserve","Vallejo","93821992"
