"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
90271,32.964236,-96.656033,"Spring Creek Park Preserve","Garland","6278272"
110283,32.96777,-96.65179,"Spring Creek Park Preserve","Garland","5553043|5875859"
115556,32.928593,-96.614585,"Top Dog Obedience Center","Garland","5838250|5892452|5892456|9564739|9564799|9731984|10450237"
123616,32.970001,-96.669998,"Starbucks - Shiloh & Arapaho","Garland","5629131"
127889,32.964236,-96.656033,"Spring Creek Park Preserve","Garland","5471292|wqcdnynhbcb|smjjqypqbbc|63857242"
136732,32.968517,-96.66458,"Spring Creek - Shiloh Springs","Garland","5626098|8246973|8583658"
138845,32.966206,-96.653702,"Spring Creek Forest Preserve","Garland","5602411|12660481|53613212|105953032|22312921"
152845,32.938793,-96.662636,"Holford Park Public Pool","Garland","5776223|7285974|10703557|13619023"
161229,32.938789,-96.662529,"Holford Recreation Center","Garland","11243564"
161355,32.938793,-96.662636,"Holford Pool & Rec Center","Garland","6193503"
190163,32.93,-96.620003,"Kindercare Learning Center","Garland","5225567"
201705,32.952362,-96.65469,"Garland North Library","Garland","5265184|7453641|8117897"
207708,32.968517,-96.66458,"Shiloh Springs","Garland","5644322|5651204|5651213|5746757|6129372|6129380|6129383|6129385|6394038|6426934|7474504|7957168|8114436|51668052"
207758,32.9691,-96.66432,"Fred E Harris Park","Garland","7190138"
209284,32.970001,-96.669998,"Starbucks","Garland","5691849|5644640"
221196,32.963326,-96.63778,"Outback Steakhouse","Garland","5426656"
238642,32.907265,-96.6037,"Garland Animal Services","Garland","5529766|6414566|32547312|80204972"
239378,32.93,-96.620003,"AMC Firewheel Theatre","Garland","5702389"
254851,32.93,-96.620003,"KinderCare (Empty Lot)","Garland","5494545"
262794,32.95848,-96.61544,"Potbelly Sandwich","Garland","5666543|8742225|jmkmnynkbmb|14164745|15762088|44698462|60112432|64372812"
275247,32.912758,-96.646156,"Garland Downtown Square","Garland","5737303|15543331|39762292|qzbbddyqnbjb|83212172"
285801,32.970001,-96.669998,"Holford Park Public Pool","Garland","5799847"
290913,32.864548,-96.638695,"Mi Buddy Academy","Garland","5828453|6414596"
307326,32.93,-96.620003,"Sports Inc Cafe movie grill","Garland","5926131"
319501,32.968517,-96.66458,"Fred E Harris Park","Garland","25356521|5832124|7661294"
325401,32.93,-96.620003,"Garland City Hall","Garland","6039525"
329936,32.93,-96.620003,"Starbucks - Arapaho & Shiloh","Garland","6039564|6247774|6483355|6643500|6733775"
345772,32.960506,-96.64855,"Red Robin Gourmet Burgers","Garland","9051796|9950694|11384772|12600128|vmkmnynkbfc|vmkmnynmbwb|vmkmnynpbqb|vmkmnypcbkb|vmkmnypfbgb|vmkmnypjbgc|vmkmnyplbzb|vmkmnypnbsb|47604482|64387282|mvhhpynmbzb"
356104,32.970001,-96.669998,"North Branch Library","Garland","6250210"
414651,32.897152,-96.68308,"TargetMasters Indoor Range","Garland","6532323"
431859,32.94958,-96.651054,"Dao Quang Buddhist Temple","Garland","6543554"
460989,32.952362,-96.65469,"N. GARLAND LIBRARY","Garland","6976291|7248269"
479169,32.946083,-96.68271,"AllBall Sports","Garland","7117482"
