"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
218108,30.27,-97.739998,"Texas State Capitol","Austin","5407996"
244725,30.290001,-97.760002,"Mozart's Coffee (@ the 2 black iron tables over by the Lakeside Mediation Center; If it's raining: Downstairs under Mozart's)","Austin","5564257|5564258|5564259|5564260"
350596,30.27,-97.739998,"Texas State Capitol","Austin","6212860"
385085,32.795246,-96.666565,"Reimers Ranch/ Pace Bend","Austin","6219692|12148897"
552507,30.36,-97.83,"Travis County Milton Reimers Ranch Park ","Austin","7462023|11725665"
675588,30.250542,-97.74935,"Continental Club","Austin","10792250"
675624,30.431557,-97.9413,"Carlos n Charlies","Austin","8042361"
675649,30.264847,-97.761536,"Casa De Luz","Austin","5649063"
693078,30.268137,-97.741709,"Driskill Hotel","Austin","16768871"
698671,30.214594,-97.750748,"Omni Hotel Southpark","Austin","10735746"
708584,30.260626,-97.750456,"Long Center for Performing Arts","Austin","15478104"
758762,30.414724,-97.899506,"Windy Point Park","Austin","19433551"
790611,30.172711,-97.827422,"Sam's Town Point Bar & Grill","Austin","9010652"
826853,30.254091,-97.748036,"Texas State Capitol ","Austin","10141117|11111074"
892054,30.281273,-97.739983,"AT&T Executive Education and Conference Center","Austin","16754092"
892583,30.334355,-97.716488,"Odd Fellows Lodge","Austin","9865161"
903694,30.405684,-97.873875,"Oasis","Austin","17552535"
994582,30.285903,-97.741746,"Cactus Cafe","Austin","10720152"
1000824,30.323182,-97.710831,"Radisson Hotel","Austin","12592565|12592591|12592622|12534161"
1029197,30.272799,-97.74127,"Texas State Capitol","Austin","20451531|20449761"
1038366,30.272735,-97.741076,"State Capitol Building - South Steps","Austin","20460401|12148004"
1104953,30.31865,-97.735408,"Department of State Health Services - Central Campus Complex","Austin","11727655"
1109462,30.264254,-97.74129,"Piranha Killer Sushi","Austin","28798891"
1189925,30.323565,-97.710129,"HOLIDAY INN formerly the Radisson","Austin","13675589"
1261551,30.343768,-97.703059,"Best Western Atrium North","Austin","13358963"
1349418,30.163941,-97.872519,"Bailey Middle School/Dunvegan event","Austin","14732345"
1390735,30.286851,-97.729198,"University of Texas  Thompson Conference Center","Austin","14954265"
1437820,30.283742,-97.696641,"Flatbed Press","Austin","15563093|29719971|29720631|76049872|76050462"
1515118,30.405485,-97.874542,"Oasis On Lake Travis","Austin","16485385"
1522281,30.35268,-97.811798,"The Curtain Theater ","Austin","16591045"
1524941,30.263094,-97.74427,"Radisson Hotel & Suites - Town Lake","Austin","16612331"
1636262,30.446949,-97.797714,"Unity Church of the Hills","Austin","gpttqyphbmc|18757911"
1854341,30.417458,-97.889847,"The Oasis on Lake Travis","Austin","19449971"
2410611,30.281273,-97.739983,"AT&T Executive Education and Conference Center","Austin","17191691"
2737611,30.41642,-97.898018,"6506 Bob Wentz Park Rd","Austin","27033011"
2921991,30.240402,-97.72728,"Austin Dance Collective","Austin","67072412|67914622|67913812|87021052"
3467112,30.365362,-97.99173,"Texas Photo Workshops","Austin","72227272"
3691902,30.223473,-97.956726,"Nutty Brown Cafe","Austin","35015692"
3692782,30.286852,-97.729195,"The University of Texas â€“ Austin, Thompson Conference Center, Room 201","Austin","35023102"
6255152,30.320402,-97.729439,"Buck Moore Feed and Supply ","Austin","56918582"
6396072,30.295723,-97.625061,"Travis County Expo Center /Convention Center","Austin","58070302"
6770072,30.266764,-97.738533,"Pete's Dueling Piano Bar","Austin","61083182"
7002412,30.168344,-97.782425,"Downtown Austin","Austin","63133242"
7016612,30.274649,-97.740372,"Texas Capitol Building","Austin","84297422"
7585772,30.384872,-97.712196,"Cross Fit Rep/Bootcamp U of Austin ","Austin","68063632"
8056362,30.323565,-97.710129,"Holiday Inn Austin Mid Town","Austin","72066842"
9049702,30.260489,-97.746674,"Hyatt Regency Austin ","Austin","80658342"
9050082,30.286583,-97.738884,"Painter Hall, Room 2.48","Austin","80661142"
9655472,30.267153,-97.743057,"Austin area","Austin","85705092|85704892|85703302"
10238852,30.180645,-97.722321,"McKinney Falls Sate Park","Austin","90665972"
10537222,30.269049,-97.740288,"Omni Hotel Downtown Austin","Austin","93401952"
10626602,30.266481,-97.737495,"Esters Follies Downtown","Austin","94256882"
10850002,30.248199,-97.772667,"Marigold - Gateway to India","Austin","96577042"
11205562,30.329102,-97.712776,"300 E Highland Mall Blvd","Austin","99975162"
11350592,30.260489,-97.746674,"Hyatt Regency Austin","Austin","101240032"
11408452,30.284845,-97.729988,"Bass Concert Hall","Austin","102023122|102022722|102023452"
11598142,30.272715,-97.74092,"112 East 11th Street","Austin","103416102"
11606102,30.267048,-97.745438,"Fado Irish Pub ","Austin","103494402"
