"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"9773934","HBP Movie Premiere",1235017581000,1247626800000,32.945114,-97.129074,"Harkins Southlake Towne Center","Southlake"
"15368717","Ostara Ritual",1289151659000,1300651200000,32.934605,-97.082115,"My Home","Grapevine"
"11420248","Metroplex Atheists November Meetup",1253471549000,1257706800000,32.888844,-97.09649,"Merlot Community Room","Grapevine"
"51957942","Glamour Club Dinner Meeting!",1328979264000,1331596800000,32.92276,-97.09072,"Bone Daddy's house of smoke","Grapevine"
"10653500","July 4th Party Barges on Grapevine Lake",1245051067000,1246749300000,32.95476,-97.055305,"Silver Lake Marina","Grapevine"
"10023547","Women's Business Building Luncheon-Southlake Chapter",1237902891000,1239898500000,32.940983,-97.125694,"Blue Mesa Cafe","Southlake"
"9819865","Women's Business Building Luncheon-Southlake Chapter",1235567821000,1237479300000,32.940983,-97.125694,"Blue Mesa Cafe","Southlake"
"10777616","MURDER MYSTERY DINNER",1246451448000,1250985600000,32.955307,-97.064209,"Gaylord Texan Resort","Grapevine"
"9767263","March Meet-up",1234965115000,1.237662e+12,32.920157,-97.081564,"Main Event","Grapevine"
"lnhpqyqfbbc","Let's get together and help one another build bigger, better businesses.",1328657884000,1.332261e+12,32.938087,-97.110449,"Cristina's Mexican","Southlake"
"lnhpqyqfbkc","Let's get together and help one another build bigger, better businesses.",1330553720000,1332865800000,32.938087,-97.110449,"Cristina's Mexican","Southlake"
"10665852","Let's Break It Up at the Glass Cactus!!!",1245184433000,1.245546e+12,32.955241,-97.064509,"Glass Cactus","Grapevine"
"15357861","Eagles Tribute Band - Tolbert's in Grapevine",1289025208000,1289613600000,32.936806,-97.078352,"Tolbert's Restaurant","Grapevine"
"15110248","LAST FRIDAY OF THE MONTH AND HALLOWEEN COSTUME PARTY!!  BOO!",1287080937000,1288396800000,32.936806,-97.078352,"Tolbert's Restaurant","Grapevine"
"97484772","Glass Cactus with Spazmatics--80's Retro Band",1357146046000,1357954200000,32.925932,-97.107689,"Glass Cactus","Grapevine"
"16916718","Gaylord's Glass Cactus watch FireWorks on the Patio",1300123998000,1306540800000,32.925932,-97.107689,"Glass Cactus","Grapevine"
"11334082","Jefferson TX",1252546510000,1255179600000,32.939482,-97.076109,"First Baptist Church in Grapevine","Grapevine"
"57228362","Dinner at Buffalo Wild Wings - Grapevine",1332310911000,1335225600000,32.922808,-97.089888,"Buffalo Wild Wings","Grapevine"
