"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
611708,33.0702,-96.07263,"Recreational Hall Building","Greenville","7947328|8796541|9543940|9595618"
770047,32.677632,-95.488286,"Adrenaline Proving Grounds, LLC","Greenville","8811147"
798016,33.13506,-95.988719,"Jacobs Plain Gun Club","Greenville","9031540|9462459|9793526"
956941,33.220353,-96.180424,"Rehoboth Ranch","Greenville","16157266"
1613730,33.140045,-96.108185,"The Blue Armadillo","Greenville","17355044"
4016472,33.138449,-96.110807,"Brigham Cemetery","Greenville","88980442"
8601752,33.13979,-96.104797,"Greenville Market Square","Greenville","76742612|87274262|88078872|90238412|90245842|90422752|91359122|82686942|87269182|88085742|90239302|76989822|87267662|88090192|90238032|90416672|78010362|87275822|90244922|78944262|87271092|87998232|86029502|82687682|87273592|88064452|90244262|78949402|87273112|88049962|90244032|83057092|87270242|90243642|90420792"
8899352,33.134388,-96.109024,"Texas Tattoos And Art Gallery","Greenville","qksgrcyqmbcc"
11442602,33.073479,-96.09552,"Fellowship Hall, Pecan Grove Church","Greenville","102061922|102064222|102085832|102058532|102482982|102482362"
11622262,33.122318,-96.107491,"Greenville Library","Greenville","104314422|105133432|105414862|105415812|105414132"
