"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
287727,33.193108,-97.095856,"Panera Bread","Denton","49211272"
289296,33.173717,-97.11304,"Denton South Branch Library","Denton","83148922|83151472"
289315,33.213985,-97.13369,"Sweetwater Grill & Tavern","Denton","13386138"
331199,33.219654,-97.12994,"Emily Fowler Library","Denton","11019087|10335742|11486926"
381815,33.16156,-97.109505,"Denton Dog Park/Wiggley Field","Denton","37423962"
390243,33.191895,-97.09842,"Golden Coral","Denton","34882852"
429554,33.1525,-97.06183,"American Eagle Harley-Davidson","Denton","13320586"
489550,33.151085,-97.10535,"Gentis","Denton","12014855"
577504,33.216446,-97.12813,"Denton Quackertown Park","Denton","7740329"
604622,33.19989,-97.12185,"North Central Texas Workforce","Denton","7939782"
621749,33.216446,-97.12813,"Quakertown Park (Formerly Civic Center Park)","Denton","8012678|20735031|61956072"
621755,33.216446,-97.12813,"Quakertown Park (Formerly Civic Center Park)","Denton","8012715|13255286"
751033,33.214012,-97.129974,"Dans Silverleaf","Denton","67068562|73478362"
762080,33.194638,-97.093627,"Le Peep","Denton","8749474|8989101|9216615|9363212"
776914,33.239773,-97.153709,"North Lakes Park","Denton","19329881"
836886,33.205639,-97.156231,"Golden Triangle Mall","Denton","20110221"
863172,33.21645,-97.12822,"Quakertown Park","Denton","16755109"
884649,33.226596,-97.143866,"Denton Unitarian Universalist Fellowship","Denton","dbczhcypqblb|dbczhcypqbtb|dbczhcypqbdc|dbczhcypqbmc|dbczhcyqcbhb|dbczhcyqcbqb|dbczhcyqcbzb|dbczhcyqcbjc|dbczhcyqdbdb|dbczhcyqdbmb|dbczhcyqdbvb|dbczhcyqdbfc"
908227,33.219883,-97.132676,"Rudra Meditation Center","Denton","11388575|12888309|16090829|16414749|21722311|cpmzvypkbtb|cpmzvyplbzb|cpmzvypmbvb|cpmzvypnbcc|cpmzvyppbxb|cpmzvypqbvb|cpmzvyqcbbc|cpmzvyqdbwb|cpmzvyqfbvb|cpmzvyqgbbc"
920512,33.216445,-97.128131,"Quakertown Park","Denton","10472105|10416282|13083101|43192392|92051692"
937754,33.244935,-97.482037,"Chevron Gas Station","Denton","10234896"
941850,33.201895,-97.191682,"Denton Airport","Denton","104371742"
1029058,33.213729,-97.132998,"Haileys","Denton","16394273|50825552"
1076968,33.23585,-97.152413,"Cafe Du Luxe","Denton","32951412|33937962"
1094609,33.219704,-97.150146,"Green Space Arts Collective","Denton","11859900|11683919|12024426"
