"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
101739,37.380001,-122.080002,"Krung Thai","Mountain View","7728237"
213831,37.40362,-122.11683,"Southern Spice","Mountain View","5361348"
246339,37.389999,-122.07,"Nami Nami","Mountain View","5658327,5731765"
335536,37.43257,-122.08328,"Mountain View Dog Park","Mountain View","6583458,7399582,8309885,9140040,9666767,12596796,15221668,15854611,30150191"
409786,37.39183,-122.077866,"Sushi Tomi","Mountain View","12140254"
512296,37.39711,-122.10482,"Amber India","Mountain View","16650657"
575273,37.39127,-122.08061,"Cascal","Mountain View","13593707"
594315,37.35276,-122.000694,"El Paso Cafe ","Mountain View","7841338,9431096,14614668"
661837,37.39451,-122.08073,"Tied House","Mountain View","5997198,13426964,73932322"
702976,37.423088,-122.087509,"Google Headquarters","Mountain View","5377578"
710281,37.415227,-122.080288,"Century Cinemas 16 Theaters [Mountain View]","Mountain View","8507489"
779036,37.394468,-122.078524,"zpizza","Mountain View","8881133,9224177"
827674,37.389704,-122.083024,"Mountain View City Hall","Mountain View","9353190,15960936"
896998,37.404003,-122.095468,"TJ's and Tricia's Apartment ","Mountain View","9901602,9901623"
943134,37.431695,-122.085304,"Shoreline Aquatic Center","Mountain View","44608872"
1099193,37.391627,-122.079824,"Sakoon","Mountain View","14699007"
1234673,37.393382,-122.079653,"Pho Garden","Mountain View","13068900"
2872741,37.428078,-122.078178,"Shoreline Dog Park","Mountain View","51982692"
4081802,37.394199,-122.078903,"Shabuway","Mountain View","49277162"
5874532,37.395016,-122.078568,"Vaso Azzurro Ristorante","Mountain View","53820422"
8563822,37.387821,-122.088951,"Garden Fresh Chinese Vegan Cuisine","Mountain View","78870162"
11058512,37.409962,-122.098129,"2418 Benjamin Dr ","Mountain View","98693272"
