"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"87823302","Intro to Permaculture",1350753775000,1.351368e+12,32.783139,-116.990948,"Harry Griffin Dog Park","La Mesa"
"6816393","December San Diego Corgi Meetup",1196225415000,1197741600000,32.865175,-117.21975,"Doyle Community Park","San Diego"
"6502181","October Corgi Meetup",1191707774000,1193504400000,32.865175,-117.21975,"Doyle Community Park","San Diego"
"11283063","Dodgeball at Doyle",1252013697000,1252360800000,32.865175,-117.21975,"Doyle Community Park","San Diego"
"11113231","Shaberu Wednesday One Year Anniversary Celebration Potluck",1250278002000,1.251054e+12,32.865175,-117.21975,"Doyle Community Park","San Diego"
"qwjnkcyqnbjb","San Diego Cocker Spaniel Meetup.",1328356145000,1349553600000,32.864635,-117.22166,"Doyle Park Dog Park","San Diego"
"qwjnkcyqmbcb","San Diego Cocker Spaniel Meetup.",1328356105000,1346529600000,32.864635,-117.22166,"Doyle Park Dog Park","San Diego"
"qwjnkcyqjbdb","San Diego Cocker Spaniel Meetup.",1328355993000,1338667200000,32.864635,-117.22166,"Doyle Park Dog Park","San Diego"
"qwjnkcyrdbdb","San Diego Cocker Spaniel Meetup.",1325525680000,1359838800000,32.864635,-117.22166,"Doyle Park Dog Park","San Diego"
"qwjnkcyrcbhb","San Diego Cocker Spaniel Meetup.",1325525680000,1357419600000,32.864635,-117.22166,"Doyle Park Dog Park","San Diego"
"qwjnkcyqpbfb","San Diego Cocker Spaniel Meetup.",1328356178000,1351972800000,32.864635,-117.22166,"Doyle Park Dog Park","San Diego"
"qwjnkcyqhbhb","San Diego Cocker Spaniel Meetup.",1328355936000,1.336248e+12,32.864635,-117.22166,"Doyle Park Dog Park","San Diego"
"qwjnkcyqkbkb","San Diego Cocker Spaniel Meetup.",1328356028000,1341691200000,32.864635,-117.22166,"Doyle Park Dog Park","San Diego"
"qwjnkcyrfbdb","San Diego Cocker Spaniel Meetup.",1325525680000,1.362258e+12,32.864635,-117.22166,"Doyle Park Dog Park","San Diego"
"5929604","July Meetup",1182703014000,1185037200000,32.800177,-116.941984,"Wells Dog Park","El Cajon"
"9625329","The Northern San Diego Photography Group February Meetup",1233201810000,1235617200000,32.916077,-117.12043,"Panera Bread","San Diego (Mira Mesa)"
"12046811","December San Diego Corgi Meetup - Dec 19th - Nate's Point",1260310634000,1261245600000,32.721741,-117.164711,"Nate's Point Leash Free Dog Park","San Diego"
"8702579","September Corgi Meetup",1220723926000,1222534800000,32.721741,-117.164711,"Nate's Point Leash Free Dog Park","San Diego"
"dnrgvcyqpbwb","December San Diego Corgi Meetup - Corgi Caroling in Balboa Park",1335619837000,1355618700000,32.721741,-117.164711,"Nate's Point Leash Free Dog Park","San Diego"
"14464834","August San Diego Corgi Meetup - Nate's Point & stroll to Bea Evenson Fountain",1282160075000,1283014800000,32.721741,-117.164711,"Nate's Point Leash Free Dog Park","San Diego"
"9694255","February Corgi Meetup",1234034066000,1.235844e+12,32.721741,-117.164711,"Nate's Point Leash Free Dog Park","San Diego"
"41448722","December San Diego Corgi Meetup - Corgi Caroling in Balboa Park",1321487199000,1.32417e+12,32.721741,-117.164711,"Nate's Point Leash Free Dog Park","San Diego"
"qnrgvcyqkblc","July San Diego Corgi Meetup- Nate's Point, Stroll to Fountain, end @ Country Pet",1339513657000,1343494800000,32.721741,-117.164711,"Nate's Point Leash Free Dog Park","San Diego"
"5834134","Joseph Bellows Gallery Reception",1180569320000,1182031200000,32.843342,-117.273018,"Joseph Bellows Gallery","La Jolla"
"5834270","Joseph Bellows Gallery Reception II - Chip Hooper",1180570741000,1182031200000,32.843342,-117.273018,"Joseph Bellows Gallery","La Jolla"
"13957326","Dodgeball BBQ at Doyle Park!!!",1277876834000,1.278792e+12,32.864727,-117.216499,"Doyle Community and Leash Free Dog Park","San Diego"
