"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"6031368","Wednesday Night Tennis Play & Practice",1184602676000,1.186614e+12,32.72,-97.08,"Randol Mill Park","Arlington"
"6067036","Mid-August Game Night at La Mad (North Arl)",1185237120000,1187222400000,32.76724,-97.097145,"La Madeleine Bakery (N Arlington)","Arlington"
"7644974","Singles Book Club: Love Languages (Arlington)",1207015574000,1214767800000,32.76724,-97.097145,"La Madeleine Bakery (N Arlington)","Arlington"
"52375362","Jockeys and Java w/Breakfast @Lone Star Park",1329262137000,1.34046e+12,32.77,-97,"Lone Star Park","Grand Prairie"
"94213802","Pinterest Craft Day: Teacup Candles",1354740504000,1357502400000,32.67942,-97.028336,"Dawns House","Grand Prairie"
"11326930","NCIS Night! (GP)",1252500766000,1253662200000,32.67942,-97.028336,"Dawns House","Grand Prairie"
"43897292","Craft Club: Glass Etching",1323403777000,1335729600000,32.67942,-97.028336,"Dawns House","Grand Prairie"
"74332612","Sunday Beach & BBQ @Joe Pool Lake (GP)",1342904148000,1347220800000,32.68,-97.010002,"Lynn Creek Park at Joe Pool Lake","Grand Prairie"
"6099717","STEVIE RAY VAUGHN MEMORIAL RIDE",1185825654000,1.191762e+12,32.75911,-97.095795,"Winghouse of Arlington","Arlington"
"26723131","Cowboys Watching Party @Buffalo Wild Wings (Arlington)",1311385770000,1323031500000,32.74506,-97.030685,"Buffalo Wild Wings","Grand Prairie"
"12075214","Diving Rebels Scuba Club of Arlington Tx February Meetup",1260717048000,1265243400000,32.727268,-97.076736,"J Gilligans","Arlington"
"12075237","Diving Rebels Scuba Club of Arlington Tx April Meetup",1260717267000,1.270683e+12,32.727268,-97.076736,"J Gilligans","Arlington"
"12075216","Diving Rebels Scuba Club of Arlington Tx March Meetup",1260717094000,1267662600000,32.727268,-97.076736,"J Gilligans","Arlington"
"7162954","Cedar Ridge Preserve (Audubon Dallas)",1200924741000,1202065200000,32.63814,-96.9541,"Cedar Ridge Preserve","Dallas"
"7166052","Social event only - Forum Bowl",1200955991000,1205020800000,32.719177,-97.043564,"Forum Bowl","Grand Prairie"
"11794294","The Dialogues: February Subject- LYING",1257360343000,1.266111e+12,32.681206,-97.00199,"Sandi's Home","Grand Prairie"
"75657692","""Bikers for Mercy"" Fun Run",1343720258000,1347717600000,32.675358,-97.02093,"Longhorn Harley-Davidson","Grand Prairie"
"7824015","Photography Convention:  2008 Southwest Regional Fall Convention ",1209337763000,1223071200000,32.757645,-97.08218,"Sheraton Arlington Hotel & Convention Center","Arlington"
"8201030","Save the Monkey King Dinner Buffet (Arlington)",1214268271000,1216339200000,32.761295,-97.068428,"Grand Chinese Buffet","Arlington"
"7028495","Arlington Republican Club",1199430672000,1201222800000,32.762408,-97.070216,"Cacharel Restaurant","Arlington"
"10819547","Big July @ Oasis on the Patio !",1246942114000,1248907500000,32.634808,-97.04449,"Oasis Restaurant and Lakeview Bar","Grand Prairie"
"10747581","NNT July @ Oasis on the Patio !",1246120367000,1248907500000,32.634808,-97.04449,"Oasis Restaurant and Lakeview Bar","Grand Prairie"
"11320940","Live Music September @ Oasis on the Patio !",1252441675000,1254350700000,32.634808,-97.04449,"Oasis Restaurant and Lakeview Bar","Grand Prairie"
"11320853","NNT September @ Oasis on the Patio !",1252441087000,1254351600000,32.634808,-97.04449,"Oasis Restaurant and Lakeview Bar","Grand Prairie"
"10770776","Wakeboarding July @ Oasis on the Patio !",1246385348000,1248907500000,32.634808,-97.04449,"Oasis Restaurant and Lakeview Bar","Grand Prairie"
"10770295","Live Music July @ Oasis on the Patio !",1246382111000,1248907500000,32.634808,-97.04449,"Oasis Restaurant and Lakeview Bar","Grand Prairie"
"11320911","Hot & Spicy September @ Oasis on the Patio !",1252441453000,1254352500000,32.634808,-97.04449,"Oasis Restaurant and Lakeview Bar","Grand Prairie"
"11325157","End of Summer Blowout: Oasis Happy Hour and Karaoke (GP)",1252467446000,1254351600000,32.634808,-97.04449,"Oasis Restaurant and Lakeview Bar","Grand Prairie"
"11321087","Big September @ Oasis on the Patio !",1252442642000,1254352500000,32.634808,-97.04449,"Oasis Restaurant and Lakeview Bar","Grand Prairie"
"10770508","Hot & Spicy July @ Oasis on the Patio !",1246383493000,1248907500000,32.634808,-97.04449,"Oasis Restaurant and Lakeview Bar","Grand Prairie"
"7540097","Senior Day at Ashford Hall",1205611863000,1217786400000,32.835247,-96.94718,"Ashford Hall Nursing Home","Irving"
"6087299","Senior Day at Ashford Hall",1185576599000,1189360800000,32.835247,-96.94718,"Ashford Hall Nursing Home","Irving"
"14194861","Family Night Fundraiser at Airhogs Game (GP)",1279924881000,1282261500000,32.77084,-96.98497,"QuikTrip Stadium","Grand Prairie"
"14194901","Kids Helping Kids: Family Night Fundraiser @Airhogs Baseball Game ",1279925248000,1282261500000,32.77084,-96.98497,"QuikTrip Stadium","Grand Prairie"
"14537522","Off-Leash Dog Park in Grand Prairie ",1282752527000,1284307200000,32.698853,-97.035309,"Central Bark Dog Park","Grand Prairie"
"14046355","After the tour Dinner/Discussion at Boston’s Gourmet Pizza",1278634923000,1280626200000,32.762469,-97.0659,"Bostons Restaurant & Sports Bar","Arlington"
"12786385","Yappy Happy Hour - Boston's Gourmet Pizza in Arlington ",1267742889000,1270076400000,32.762469,-97.0659,"Bostons Restaurant & Sports Bar","Arlington"
"8206873","First Tuesday Happy Hour: New Location! (Arlington)",1214341655000,1214951400000,32.762469,-97.0659,"Bostons Restaurant & Sports Bar","Arlington"
"15563314","Horse Racing at Lone Star Park",1290820554000,1305478800000,32.766663,-96.994751,"Lone Star Park","Grand Prairie"
"wqkdnyqjbqb","Close More Deals with Direct Mail Secrets Revealed",1337195293000,1339543800000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"dqnvkdyrfbqb","Real Estate Bird Dog Secrets",1347384504000,1.363131e+12,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"wqkdnypnbpb","Grow Your Real Estate Investing Business on Autopilot",1268852408000,1318375800000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"wqkdnypmbrb","Make It Big Flipping Apartments Using None of Your Own Money!",1268852408000,1315956600000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"dqnvkdyqnbmb","Real Estate Law for Texas Investors - Get the Answers!",1347509505000,1349825400000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"wqkdnyqdbsb","Happy Valentines Day - Feb 14th Meeting Cancelled",1325637677000,1329265800000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"wqkdnyppblb","Build Your Real Estate Power Team Today!",1268852408000,1320798600000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"wqkdnyqfbrb","Section 8 Cashflow Secrets",1326149146000,1331681400000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"dqnvkdyrdbqb","Real Estate Bird Dog Secrets",1351807843000,1360715400000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"dqnvkdyqpbrb","Powerful Multi-Family & Single Family Cash Flow Secrets",1350445598000,1.352853e+12,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"wqkdnyqcbnb","77 Ways To Find More Smokin' Hot Deals Than You Can Handle",1324619993000,1326241800000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"wqkdnyplbmb","Learn To Use the Hidden Powers of Private Lending",1268852408000,1312932600000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"wqkdnyqgbnb","Learn To Create a Lifetime of Residual Cashflow: Buy & Pay Off 10 Houses",1332169086000,1334100600000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"dqnvkdyrcblb","The Anatomy of a Wholesale Flip Revealed!!",1347384504000,1357691400000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"wqkdnypkbqb","Meet Lolita Sheriow - Learn to use Social Media to Build a Massive Buyers List",1268852408000,1310513400000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"wqkdnypqbrb","7th Annual Christmas Networking Party & Toy Drive",1268852408000,1323822600000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"wqkdnyqlbsb","Secrets to Making Big Money from Bad Debt!",1341859333000,1.344987e+12,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"dqnvkdyqmbpb","The Landlord Super Panel",1344696242000,1347406200000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
"wqkdnyqhblb","Learn Powerful Tax Protest Secrets and Save!!",1333994782000,1336519800000,32.674377,-97.008934,"Spring Creek BBQ","Grand Prairie"
