"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
855362,33.161411,-96.936356,"Grape Escape","Little Elm","10492440"
962006,33.196399,-96.977482,"Country Meadows Pet Inn","Little Elm","13383228"
1582140,33.158466,-96.944946,"Little Elm Park ","Little Elm","86860102"
1755481,33.167202,-96.927338,"Little Elm Beach Park","Little Elm","64063042|66045742"
2720291,33.171227,-96.89138,"Lynns house","Little Elm","26900561"
5673032,33.162621,-96.937508,"On your telephone","Little Elm","qbxtncyqdbsb|qbxtncyqfbrb|qvfnqcyqgbgc|qvfnqcyqgbnb|qvfnqcyqhbdc|qvfnqcyqjbjc|qvfnqcyqkbgc|qvfnqcyqlblc|dgtwhdyqmbhc|dgtwhdyqnbfc"
9368782,33.176239,-96.923515,"Alexander's House","Little Elm","83997072|83275852"
10337162,33.162621,-96.937508,"my house ","Little Elm","98622862"
11069192,33.176239,-96.923515,"Private Viewings @ Kendal's","Little Elm","98783092"
11140942,33.17778,-96.976959,"Applebee's - Neighborhood Grill","Little Elm","99442552"
11625702,33.176239,-96.923515,"Kendal's House","Little Elm","103669962"
