"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
378721,32.687065,-96.245384,"Thrillvania","Terrell","14070862|14260418|30637011|79515722"
715870,32.756444,-96.085217,"Clear Springs Scuba Park","Terrell","8374915|11540399|17006799|65779592"
808832,32.735902,-96.272955,"Fat Catz","Terrell","15685198"
1428971,32.790403,-96.155838,"CLEAR SPRINGS SCUBA PARK","Terrell","15445215|15445427|19431651|23381821|23974541|pfjcwypkbfc|pfjcwyplbjb|pfjcwyplbbc|pfjcwypmbfb|pfjcwypmbwb|pfjcwypnbcb|pfjcwypnbtb|pfjcwypnbmc|43502152"
1524001,32.701931,-96.279037,"Carmona's Tex-Mex & Cantina","Terrell","103433522"
2891621,32.703697,-96.28373,"Tanger Factory Outlet Center","Terrell","wdpdqypnbcb"
4675062,32.736191,-96.273232,"Cole Mountains","Terrell","40772982"
5277072,32.738102,-96.297447,"Alfredo' s","Terrell","48979422|53140842"
7872622,32.880512,-96.263222,"Marlin and Janie Smith's House","Terrell","48016532"
7896012,32.790394,-96.155853,"Clear Springs Scuba Park","Terrell","70672222"
8865682,32.73719,-96.303085,"Boomerjack Wings","Terrell","79028152"
10407642,32.704987,-96.277588,"Sonic","Terrell","92126232"
