"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
221266,33.038403,-97.048981,"Lamb of God Lutheran Church","Flower Mound","84388822"
278626,33.029999,-97.07,"Baris Italian Restaraunt","Flower Mound","6014070|6070706|6121091|6219315|6340589"
278909,33.029999,-97.07,"Spa-Synergy","Flower Mound","5759108|5816055"
286605,33.069183,-97.08245,"Color Me Mine","Flower Mound","15460884"
315402,33.04231,-97.04193,"Spa Synergy","Flower Mound","6881847|6523493|6874658"
386232,33.037045,-97.044624,"Pinewood Hills Retirement","Flower Mound","6443467|6496103|6641687|6691729|6699979|6844315|6994628|7113280|7173194|7314218"
511397,33.001785,-97.09179,"Murrell Park","Flower Mound","7321437"
539682,33.04224,-97.03707,"Starbucks","Flower Mound","97434212"
676042,33.04224,-97.03707,"Starbucks","Flower Mound","33898142|78011482"
676043,33.033115,-97.07725,"Flower Mound Public Library","Flower Mound","29658011|9665226|16759653|91624972|78129872"
676047,33.046207,-97.12388,"Circle R Ranch","Flower Mound","6809689|7360336|9894258|11834896|12834312|15256856|16628710|29905161|51765012|89184432|11865261|14788291|37689822|51979842|88251652|9245694|9891317|11836434|12616294|15400870|16641775|53609452"
684226,33.002792,-97.096581,"Little Pete's","Flower Mound","10881320|15159643|16510238|25212671"
698631,33.03923,-97.050758,"Capriccio Ristorante - Flower Mound","Flower Mound","6895951|8916220|8313232|8535793|8803414|8803825|8944160|9796993|9750725|9913572|8375381|8481757|8590843|8590859|8754023|8989100|9216619|9363217|9622388|9819875"
718319,33.035122,-97.075413,"Lifetime Fitness in Flower Mound","Flower Mound","9613589|9707788|10042976"
736907,33.000774,-97.045917,"Flower Mound Community Activity Center","Flower Mound","lkjjqypcblc|16194611|lkjjqypdbpb|lkjjqypdbxb|rmjjqypdbzb|lkjjqypdbhc|rmjjqypdbjc|lkjjqypfbgb|rmjjqypfbhb|lkjjqypfbpb|rmjjqypfbqb|lkjjqypfbxb|rmjjqypfbzb|lkjjqypfbhc|rmjjqypfbjc|lkjjqypgbcb|rmjjqypgbdb|lkjjqypgblb|rmjjqypgbmb|lkjjqypgbtb|mjmvqypgbvb|lkjjqypgbdc|mjmvqypgbfc|lkjjqypgbmc|lkjjqyphbjb|mjmvqyphbkb|lkjjqyphbrb|mjmvqyphbsb|lkjjqyphbbc|lkjjqyphbkc|mjmvqyphblc|lkjjqypjbfb|mjmvqypjbgb|lkjjqypjbnb|mjmvqypjbpb|lkjjqypjbwb|mjmvqypjbxb|mjmvqypjbhc|mjmvqypkbdb|mjmvqypkbmb|mjmvqypkbvb|mjmvqypkbfc|mjmvqypkbnc|mjmvqyplbjb|mjmvqyplbrb|mjmvqyplbbc|mjmvqyplbkc|mjmvqypmbnb|mjmvqypmbwb|mjmvqypmbgc|mjmvqypnbcb|mjmvqypnblb|mjmvqypnbtb|mjmvqypnbdc|mjmvqypnbmc|mjmvqyppbhb|39745172|mjmvqyppbqb|mjmvqyppbzb|mjmvqypqbfb|mjmvqypqbnb|mjmvqypqbwb|mjmvqypqbpc|mjmvqyqcbkb|mjmvqyqcbsb|mjmvqyqcblc|mjmvqyqdbgb|mjmvqyqdbpb|mjmvqyqdbxb|mjmvqyqdbhc|mjmvqyqfbfb|mjmvqyqfbnb|mjmvqyqfbwb|mjmvqyqfbgc|mjmvqyqfbpc|mjmvqyqgbkb|mjmvqyqgbsb|mjmvqyqgbcc|mjmvqyqhbhb|mjmvqyqhbqb|mjmvqyqhbjc|mjmvqyqjbdb|mjmvqyqjbmb|mjmvqyqjbvb|mjmvqyqjbfc|mjmvqyqjbnc|mjmvqyqkbkb|mjmvqyqkbsb|mjmvqyqkbcc|mjmvqyqkblc|mjmvqyqlbgb|mjmvqyqlbpb|mjmvqyqmbcb|mjmvqyqmblb|mjmvqyqmbtb|mjmvqyqmbdc|mjmvqyqmbmc|mjmvqyqnbjb|mjmvqyqnbrb|mjmvqyqnbbc|mjmvqyqnbkc|mjmvqyqpbfb|mjmvqyqpbnb|mjmvqyqpbwb|mjmvqyqpbgc|mjmvqyqqbcb|mjmvqyqqblb|mjmvqyqqbtb|mjmvqyqqbdc|mjmvqyqqbmc|mjmvqyrcbhb|mjmvqyrcbqb|mjmvqyrcbzb|mjmvqyrcbjc|mjmvqyrdbdb|mjmvqyrdbmb|mjmvqyrdbvb|mjmvqyrdbfc|11388185"
738999,33.046406,-97.108415,"Flower Mound Pumpkin Patch","Flower Mound","83706852|84244612"
752359,33.03352,-97.063571,"Boomerang's","Flower Mound","10770708|10979695|10979206"
779280,33.034408,-97.065022,"Z Grill & Tap","Flower Mound","11308056|12232163|12231902|16665799|12247362|104645492|16115589|35538002|82139692"
782338,33.039256,-97.094021,"Flower Mound United Methodist Church","Flower Mound","qgnslcyqcbzb|qgnslcyqcbjc|qgnslcyqdbdb|qgnslcyqdbvb|qgnslcyqfbcb|qgnslcyqfbtb|qgnslcyqfbmc|qgnslcyqgbqb|qgnslcyqgbjc|qgnslcyqhbnb|qgnslcyqhbgc|qgnslcyqjbkb|qgnslcyqjbcc|qgnslcyqkbhb|qgnslcyqkbzb|qwnjcdyqkbjc|qwnjcdyqlbmb|qwnjcdyqlbfc|qwnjcdyqmbjb|qwnjcdyqnbgb"
784619,33.01931,-97.058446,"Rheudasil Park","Flower Mound","23929631"
789638,33.037866,-97.075644,"Westchester Park","Flower Mound","8586506"
849809,33.002594,-97.097252,"Murrell Park","Flower Mound","14098951|14216918|14510592|14785947|14927558|15233751|26064681|29564341|42059352|40685532|101382752"
903428,33.03,-97.07,"AIBusinessPro - Online Training and Meeting","Flower Mound","9794933|9948698"
910315,33.000202,-97.027777,"Bakersfield Park","Flower Mound","22791811|22791741"
924463,33.0214,-97.1063,"Lake Grapevine Twin Coves Park","Flower Mound","37892112"
928157,33.031006,-97.046107,"Charles Horton","Flower Mound","10157603"
960843,33.038635,-97.051064,"Yellow Rose Steak and Chop House  - Free WiFi","Flower Mound","10383747"
1012631,33.051122,-97.101883,"McLaren's House","Flower Mound","11139571|11196080|11237432"
1048733,33.032253,-97.070604,"Swirl Bakery Takery","Flower Mound","11502293|11216134|11487273|42411942"
1067624,33.047922,-97.10563,"Flower Mound Pumpkin Village","Flower Mound","86400272"
1094482,33.014267,-97.035866,"NorthCrest Community Church","Flower Mound","11634525|11634619|11634640|11634653|11634669|11908179|11634707"
1110353,33.027664,-97.085876,"Wellington Club House","Flower Mound","11504279|11737714"
1118643,33.064904,-97.081327,"Agave","Flower Mound","12532036|12532205|12803848"
1132401,32.997949,-97.06749,"Smart Office - closed","Flower Mound","13338319|13338301|13338347|13338349|13338383"
1142308,32.992728,-97.061281,"Flower Mound Home Depot","Flower Mound","57069052|62925252"
1148131,33.066299,-97.066677,"Cafe Italia","Flower Mound","29721111|30832371|34352462|35990082|38178352|39798932"
1207816,33.019495,-97.04303,"Thrush Park, Flower Mound","Flower Mound","12779583|12779591"
1327504,33.047103,-97.130191,"Cristinas Mexican Restaurant","Flower Mound","16050790|16911347|17325652|cdkzsypjbkb|cdkzsypkbhb|cdkzsyplbdb|cdkzsypmbjb|cdkzsypnbgb|cdkzsyppbcb|cdkzsypqbjb|cdkzsyqdbkb|cdkzsyqfbjb|cdkzsyqgbfb|cdkzsyqhbcb"
1356014,33.038417,-97.051118,"Ellie's Mexican Restaurant","Flower Mound","14738740|17315773|14731475|14738906|17315692|21182681|14549844|14793763|fstjpynmblc|fstjpynnbjc|fstjpynpbfc|17315586|21184351|14807298"
1363100,33.006936,-97.074768,"Northshore Park","Flower Mound","16050300"
1373963,33.064574,-97.083324,"Sole Groove Dance Fitness","Flower Mound","njjjqypcblc|njjjqypdbgb|njjjqypdbpb|njjjqypdbxb|njjjqypdbhc|ljrpqypfbpb|ljrpqypfbxb|ljrpqypfbhc|ljrpqypgbcb|ljrpqypgblb|ljrpqypgbtb|xwnsqypgbdc|xwnsqypgbmc|tzgxqyphbjb|tzgxqyphbrb|tzgxqyphbbc|tzgxqyphbkc"
1390855,33.071545,-97.0839,"Chili's - Justin Road","Flower Mound","44875352"
1474808,33.064774,-97.079834,"Aperitivos Coffee & Wine Bar","Flower Mound","59759682"
1482925,33.070221,-97.082976,"Lowe's ","Flower Mound","dxxbrcyqfbwb"
1575174,33.005028,-97.098015,"MADD Shelter - Murrell Park","Flower Mound","17567992|61246772|61272002|67701482|71506062|17128796"
1591478,33.065327,-97.079552,"Painting with a Twist","Flower Mound","99893812"
1632451,32.998722,-97.088623,"Northshore Trail","Flower Mound","17524907|33034582|79286822"
1999471,32.998405,-97.08847,"Murrell Park (TX)","Flower Mound","66976052"
2001001,33.024197,-97.047905,"2905 Redcliff Ln","Flower Mound","27072271"
2285661,33.072033,-97.083221,"Don't use this address or map!  Contact Organizer for Details!","Flower Mound","34908072|34910312|42352102|70742582|75268622|90812752|87619952|98657312"
2340441,33.00428,-97.102058,"Little Pete's Lake Grapevine","Flower Mound","23752831"
2359851,33.068539,-97.064209,"Trietsch Memorial United Methodist Church","Flower Mound","qwnjcdyqmbbc|qwnjcdyqnbpb|qwnjcdyqnbxb|qwnjcdyqnbhc|qwnjcdyqpbcb|qwnjcdyqpblb|qwnjcdyqpbtb|qwnjcdyqpbdc|dhhrwdyqpbmc|dhhrwdyqqbjb|dhhrwdyrcbfb|dhhrwdyrcbwb|dhhrwdyrcbpc|dhhrwdyrdbsb|dhhrwdyrdblc"
2390331,33.027607,-97.086029,"Wellington of Flower Mound Pond","Flower Mound","24183061"
2465911,33.010067,-97.04541,"Lazy Dogz Grill","Flower Mound","37609152"
2677421,33.03957,-97.051346,"Parker Square Gazebo","Flower Mound","29514371"
3081461,33.012146,-97.071976,"Bicycles Plus","Flower Mound","29975891|61866682"
