"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
308385,33.66386,-117.90378,"Orange County Fair","Costa Mesa","10847286|10849189|10904870"
370918,33.641495,-117.921104,"Costa Mesa Community Center","Costa Mesa","12945217"
696907,33.691584,-117.892763,"Macy's - South Coast Plaza-OC","Costa Mesa","8234819"
711225,33.683141,-117.884427,"Costa Mesa Hilton","Costa Mesa","13189140|18897211|10034548"
712199,33.666695,-117.899742,"Orange County Fairgrounds","Costa Mesa","10978050|10993987|10359009"
815193,33.64099,-117.91904,"Mimi's Cafe ","Costa Mesa","14387025"
858923,33.666695,-117.899742,"Memorial Gardens Building","Costa Mesa","9577874"
995740,33.633728,-117.916293,"Anne's Boutique Wines","Costa Mesa","11106638"
1322499,33.678119,-117.902093,"SMMOC Lab | Klingaman Creative","Costa Mesa","101295542"
2015071,33.684731,-117.885483,"PBS SoCal Studio","Costa Mesa","62980232"
2813591,33.673498,-117.87943,"rod alan baker showroom","Costa Mesa","47597012|47598732|60318352"
4531412,33.642609,-117.918152,"Sutra Nightclub","Costa Mesa","41957022"
7603532,33.683125,-117.884438,"Hilton Orange County/Costa Mesa","Costa Mesa","73761722"
10044412,33.669006,-117.894524,"Bark Park","Costa Mesa","88980522"
11512642,33.665504,-117.88192,"Ayres Hotel","Costa Mesa","102692782"
11827742,33.685944,-117.871239,"Magellan Storage","Costa Mesa","105876942"
