"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"48420142","Working with SAG for the Indy 0 Budget Film",1326786078000,1328403600000,32.8366,-96.78128,"La Madeleine","Dallas"
"51084812","Instructional: Legal Structures for your Films",1328422761000,1.330218e+12,32.8366,-96.78128,"La Madeleine","Dallas"
"55040462","Dallas Democrats April Meetup",1330960886000,1.334016e+12,32.8366,-96.78128,"La Madeleine","Dallas"
"11972352","Hike @ Oak Point Preserve",1259499408000,1.261242e+12,33.053829,-96.677422,"Oak Point Preserve & Ampitheater","Plano"
"14887955","**NiGhT** Hike: Spring Creek",1285377218000,1285982100000,32.989858,-96.697294,"Spring Creek Nature Trails","Richardson"
"clblryqdbpb","Messages from the Masters of Light",1328144295000,1329010200000,32.955183,-96.768197,"Spiritual Fitness Center","Richardson"
"dfptlcyqfbhb","Journeying into Holiness - Spiritual Fitness Center",1330484019000,1330997400000,32.955183,-96.768197,"Spiritual Fitness Center","Richardson"
"dnlnlcyqcbwb","The Circle of Light",1326513095000,1326850200000,32.955183,-96.768197,"Spiritual Fitness Center","Richardson"
"dfptlcyqdbjb","Journeying into Holiness - Spiritual Fitness Center",1326832919000,1328578200000,32.955183,-96.768197,"Spiritual Fitness Center","Richardson"
"dfptlcyqdbbc","Journeying into Holiness - Spiritual Fitness Center",1329165797000,1329787800000,32.955183,-96.768197,"Spiritual Fitness Center","Richardson"
"qprqmcyqdblc","The Circle of Light, of Healing, of Love!",1329965373000,1.330479e+12,32.955183,-96.768197,"Spiritual Fitness Center","Richardson"
"qqdhddyqmblb","The Dallas Spades September Monthly Meetup",1343340430000,1.347147e+12,32.997466,-96.831104,"Fuddruckers","Dallas"
"pzchvyqpbnb","The Dallas Spades November Monthly Meetup",1327864615000,1352593800000,32.997466,-96.831104,"Fuddruckers","Dallas"
"pzchvyqkbsb","The Dallas Spades July Monthly Meetup",1327864481000,1342308600000,32.997466,-96.831104,"Fuddruckers","Dallas"
"gvfpnyrcbnc","Speak French in Plano",1273040785000,1.359594e+12,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"9475454","Speak French in Plano - 21 January",1231402525000,1.232586e+12,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"gvfpnyqnbgc","Speak French in Plano",1349910867000,1351123200000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"11516864","Speak French in Plano - 14 Oct",1254390511000,1255564800000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"6150575","Speak French in Plano - August 22",1186649667000,1187827200000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"gvfpnyrdbkc","Speak French in Plano",1273040785000,1362013200000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"gvfpnyrcbvb","Speak French in Plano",1273040785000,1358384400000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"6522910","Speak French in Plano - October 17",1192004271000,1192665600000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"7475903","Speak French in Plano - March 19",1204800964000,1205971200000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"gvfpnyqgbpb","Speak French in Plano",1331660360000,1334188800000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"gvfpnyqdbmc","Speak French in Plano",1328133481000,1330563600000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"gvfpnynmbcb","Speak French in Plano",1278613896000,1283385600000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"13304330","*** Speak French in Plano - 28 Apr",1272369090000,1272499200000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"gvfpnynnbkc","Speak French in Plano",1273040785000,1.288224e+12,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"12058290","Speak French in Plano - 6 Jan",1260450553000,1.262826e+12,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"gvfpnyqhbmb","Speak French in Plano",1331660373000,1.336608e+12,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"gvfpnyqpbkb","Speak French in Plano",1351640446000,1352336400000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"10820107","Speak French in Plano - 8 July",1246960840000,1247097600000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"gvfpnyqfblc","Speak French in Plano",1331660272000,1332979200000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"gvfpnynnbrb","Speak French in Plano",1273040785000,1287014400000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"10232730","Speak French in Plano - 29 April",1240312741000,1241049600000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"7594099","Speak French in Plano - April 2",1206391937000,1207180800000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"12682142","Speak French in Plano - 3 Mar",1266912107000,1267664400000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"gvfpnyqmbjc","Speak French in Plano",1347938674000,1.348704e+12,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"11504716","Speak French in Plano - 30 Sept",1254278689000,1254355200000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
