"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
243140,30.156458,-92.04839,"Randol's Cajun Restaurant","Lafayette","11719696"
661340,37.888683,-122.140945,"Lafayette Reservoir","Lafayette","96492772"
661341,37.890263,-122.12969,"HCH Institute","Lafayette","84247752|21389991|84247612"
801119,37.891032,-122.120029,"Petars","Lafayette","13070447"
925658,37.887815,-122.11792,"Town Hall Theatre Company","Lafayette","84248102"
958640,37.891413,-122.120326,"Round Up Saloon","Lafayette","10410446|10645819|11577189"
991424,37.895996,-122.101066,"Lafayette Park Hotel","Lafayette","11896976"
1030022,37.910507,-122.098854,"Joni's home","Lafayette","11075363|11075445|11075450|11075376|11075468|11075459|11093206|11075405|11075464|11075512|11075519|11075521|11467063|11462705|11492608|11492711|11509694|11467466|11546124|11547309|11467504|11565607|11467513|11524190|11467142|11462917|11462933|11534915|11578870|11871092|11565636|11871132|11871139"
1061842,37.892025,-122.118766,"Downtown Lafayette","Lafayette","11378279|11340245|14404766|31723092|81610742"
1168233,37.892413,-122.115467,"Lafayette Library and Learning Center Foundation","Lafayette","14781430"
1173429,37.891728,-122.121609,"Roya's Garlic Garden","Lafayette","12431176"
1224590,37.89272,-122.117597,"Peet's Coffee","Lafayette","12928659"
1239492,37.887426,-122.158828,"Lafayette Orinda Presbyterian Church","Lafayette","13118928"
7881282,37.891518,-122.120178,"Lamorinda Music","Lafayette","96769472"
8502302,37.889957,-122.133812,"The Center for Autism and Related Disorders, Inc.","Lafayette","75901812|75916722"
10525442,37.893135,-122.109604,"Shimmy Dreams Belly Dance Studio","Lafayette","95322822|97029772|98240152|98257132"
10525572,37.893135,-122.109604,"Shimmy Dreams Belly Dance Studio","Lafayette","93307832"
11098512,37.893135,-122.109604,"Lafayette Dance and Movement Center (Home of Shimmy Dreams) ","Lafayette","99064472"
11559652,30.228058,-92.015511,"Grant Street Dance Hall","Lafayette","103097452"
