"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
694959,33.754159,-117.496145,"Glen Ivy Hot Springs Spa in Corona","Corona","12265662|13378362|55324912"
710105,33.745858,-117.442891,"Shell Station","Corona","9894095"
2786181,33.8507,-117.558342,"Crossroads    ","Corona","27578661|38755732"
3395532,33.758224,-117.496574,"Glen Ivy Retreat Center and Spa","Corona","32709162"
8967652,33.889057,-117.518547,"Ayers Inn - Corona East","Corona","79919322|79924712"
