"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
842024,32.744069,-96.465257,"Forney-Chili's","Forney","10665329"
892826,32.749353,-96.470587,"Forney Middle Schools","Forney","9867540"
989432,32.764652,-96.42695,"CVS   Forney","Forney","10674773"
996037,32.764652,-96.42695,"Starbucks","Forney","10732986|10733503|10802605|10853600|10816065|10925103|11045057|11058216|11123833|11124051|11223278|11292557|11408022|11284311|11108614|11639006|11743841|11851657|11881072|12640984|12715998|12728947|12391477"
1124201,32.74895,-96.46339,"Fat Dawgs","Forney","11911015|12862346"
1147280,32.774414,-96.468553,"Cousins Paintball ","Forney","12156805|84615822"
1216197,32.753142,-96.440169,"Taco Casa","Forney","12825105|13247328|13692594|14034145|14121894|14344906|14726250|14172492|16200216|17146524|106126162"
1352752,32.748185,-96.471931,"Knox Truck Stop","Forney","14480392|15054888|15067430|15067019|15255470|15485336|15386896|16366924|16545339|16619158|16894625|16963288|17786821|22487321|24212921|34408272|35001522|37527772|57270482|58576372|65424142|72294322|73384432|76373302|79388872|85825572"
1574560,32.741432,-96.434158,"Meet at Knox Station in Forney and ride to Decatur for an early supper.","Forney","17021492"
2134611,32.693924,-96.422752,"Putters house","Forney","21926931"
2499271,32.771359,-96.487866,"Knox Fuel Stop","Forney","25100991|25847381|30152271|31189142|32295272|33934102|34865432|35664922|38337562|40842272|40903312|40986502|41643772|47029322|48750842|48752182|63566822|71334342|71865522|76253152|86627322|96295552|101100092|102576802|104966662|80431592"
3571262,32.745583,-96.466782,"Starplex Stadium 12","Forney","34062212"
4379442,32.748344,-96.472275,"Napolis","Forney","40695562|77335712"
5411972,32.680477,-96.416183,"Outlaws Saloon","Forney","49765382"
6057442,32.694717,-96.518364,"Cousins Paintball Park Dallas","Forney","87746802"
6342592,32.693924,-96.422752,"Putter & Debbie's","Forney","57624762"
6710632,32.713284,-96.415672,"Keith & Linda's","Forney","91751152"
8335072,32.747597,-96.472443,"Crumbzz","Forney","74455522"
9424092,32.739231,-96.380661,"BOOMER JACKS","Forney","83761842|86187422|87069932"
9475382,32.73074,-96.436211,"Forney Sports Center","Forney","84162782|qzsvmdyqnbkb|qzsvmdyqnbsb|qzsvmdyqnbcc|qzsvmdyqnblc|qzsvmdyqpbgb|qzsvmdyqpbpb|qzsvmdyqpbxb|qzsvmdyqpbhc|qzsvmdyqqbdb|qzsvmdyqqbmb|99877982|105229182"
9831452,32.748184,-96.471931,"Keith and Angie's house be here for a quick GARAGE breakfast at 6:40...KSU Sharp at 7:00","Forney","77532092"
9960522,32.749561,-96.470268,"Premier Legacy Real Estate, LLC","Forney","dhwkrdyqnbfc|dhwkrdyqnbnc|dhwkrdyqpbjb|dhwkrdyqpbrb|dhwkrdyqpbbc|dhwkrdyqpbkc|dhwkrdyqqbgb|dhwkrdyqqbpb|dhwkrdyqqbxb|dhwkrdyqqbhc|dhwkrdyrcbcb|dhwkrdyrcblb|dhwkrdyrcbtb|dhwkrdyrcbdc|dhwkrdyrcbmc|dhwkrdyrdbhb|dkdmhfyrdbqb|dkdmhfyrdbzb|dkdmhfyrdbjc"
10637032,32.694717,-96.518364,"8975 Farm to Market Property, LLC  (Cousins Paintball)","Forney","94357352"
10656372,32.717346,-96.410149,"11004 ","Forney","94563572"
