"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
235492,33.468143,-116.99778,"Vail Lake","Temecula","10345964|19470121|23221481|62458662|103215402|99758402"
253812,33.48298,-117.14325,"Shell Station","Temecula","11105758|12968100"
409880,33.52293,-117.0194,"Leonesse Cellars","Temecula","13877342|14078791"
420776,33.48,-117.230003,"Sedona","Temecula","6681303"
663450,33.488384,-117.147644,"Temecula Community Center","Temecula","32380922"
663456,33.493004,-117.149284,"Old Town Temecula Community Theater","Temecula","12199244"
729567,33.494821,-117.15094,"Texas Lil's Mesquite Grill","Temecula","57736132"
756565,33.537893,-117.01133,"Temecula Wine Country","Temecula","9941952"
892820,33.541504,-117.006918,"Cougar Vineyards","Temecula","11582181"
904214,33.525546,-117.158858,"Promenade At Temecula Mall, Sears Parking Area","Temecula","10725344|10995130|11777902"
913968,33.508804,-117.129566,"Temecula","Temecula","11596052|10039476|10039484"
972734,33.455578,-117.105904,"Pechanga Hotel  & Casino","Temecula","10686528|10686517|10882036|10855756|11070972|11165641|11013094|11349551|11349592|11349628|11510673|11592285|11615055|11705938|11732709|11859553|11918395|11961408|12009301|12074100|12114201|12149884|12206442|12275534|12399245|13797356|13797428|10687022|10882184|10955419|11084348|11169339|11084358|11378177|11592276|11615057|11705969|11732730|11859523|11918401|11961413|12009350|12073954|12114210|12149923|12206468|12275538|12399249|11116366|11262362|12103909|12144503|12144505|12144507|12144510|12144515|11238229|11378243|11615067|11705985|11732744|11961418|12009369|12009394|12009421|12206505|12275541|12399251"
994560,33.506869,-117.074465,"California Dreamin","Temecula","10720054|10720291"
1109904,33.469254,-116.946976,"Dripping Springs & Wild Horse Trails/Dripping Springs CG","Temecula","12485855"
1216300,33.489513,-117.144969,"Temecula Valley Performing Arts Center","Temecula","12862873|12891587"
1313529,33.523046,-117.157752,"The Tilted Kilt","Temecula","17157931|36752452|41570682"
1358745,33.520811,-117.090551,"Monte De Oro Winery","Temecula","28174431"
1442336,33.467754,-117.131861,"Temecula Creek Inn ","Temecula","44231102"
1444747,33.478935,-117.138746,"7/11","Temecula","15620901"
1467299,33.525809,-117.158464,"Vail Lake","Temecula","16465903"
1481529,33.526932,-117.169248,"Foundation for A Course in Miracles","Temecula","16184489|mkqmnyqdbpb"
1585388,33.467754,-117.131859,"Temecula Creek Inn Golf Resort","Temecula","44227692"
3060791,33.479172,-117.105598,"Vail Lake Resort","Temecula","105089352|46853172|55101472|77185172"
3591162,33.486389,-117.14444,"Old Town Temecula","Temecula","65387462"
4607962,33.494038,-117.147591,"City of Temecula Conference Center Old Town","Temecula","42696632|71109362"
4776152,33.515217,-117.112961,"Temeku Hills Golf & Country Club","Temecula","74332342|44234012"
5142532,33.523018,-117.165894,"Thou Shalt Game","Temecula","47859752|47860012|47860232|47860312|66472962|84936482|86978282|93827602|93827692|93827782|93827822|93827892"
5379602,33.495834,-117.149788,"The Robin's Nest","Temecula","52448342|55629112"
6664352,33.499302,-117.125885,"Ronald Reagan Sports Park","Temecula","60322882"
7165282,33.489277,-117.066765,"Vail Lake Resort ","Temecula","64551502|64501702"
7550272,33.485897,-117.146797,"The Vineyards at Old Town Temecula","Temecula","16225193"
7721542,33.524578,-117.161385,"Tambayan Restaurant & Karaoke","Temecula","69200242"
8450432,33.489239,-117.06675,"Vail Lake Resort","Temecula","75437702"
9255992,33.487411,-117.076843,"Big Horse Corn Maze","Temecula","83920232"
9810222,33.499233,-117.153404,"Dennys","Temecula","87634022|87023242"
10442642,33.455578,-117.105904,"Pechanga Resort and Casino","Temecula","92519512|92519362"
10624272,33.538643,-117.0476,"35055 Via Del Ponte","Temecula","94227622"
