"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
884606,38.018867,-122.14782,"Carquinez Strait Regional Shoreline (east)","Martinez","16685481"
942943,38.016335,-122.137253,"La Tapatia Mexican Restaurant","Martinez","10274641"
1027287,38.018848,-122.137311,"Armando's","Martinez","90090212"
1053931,37.996896,-122.108118,"Cue & Brew","Martinez","11266679"
1184903,37.992083,-122.130708,"John Muir National Historic Site","Martinez","12865023|13185811|16862104|17202733"
1416044,37.99974,-122.129814,"East Bay Venue","Martinez","mzgwpynqbdb|mzgwpynqbgb|mzgwpynqbnc|mzgwpynqbvb|mzgwpypcbrb|mzgwpypcbkc|mzgwpypdbnb|mzgwpypdbgc|mzgwpypfbnb|mzgwpypfbgc|mzgwpypgbkb|mzgwpypgbcc|mzgwpyphbhb|mzgwpyphbzb|mzgwpypjbdb|mzgwpypjbvb|mzgwpypjbnc|mzgwpypkbsb|mzgwpyplbpb|mzgwpyplbhc|mzgwpypmblb|mzgwpypmbdc|mzgwpypnbjb|mzgwpypnbbc|mzgwpyppbfb|mzgwpyppbwb|mzgwpypqbcb|mzgwpypqbtb|mzgwpyqcbqb|mzgwpyqcbjc|mzgwpyqdbmb|mzgwpyqdbfc|mzgwpyqfblb|mzgwpyqfbdc|mzgwpyqgbzb|mzgwpyqhbwb|mzgwpyqhbpc|mzgwpyqjbsb|mzgwpyqjblc|mzgwpyqkbqb|mzgwpyqkbjc|mzgwpyqlbfc|mzgwpyqmbjb|mzgwpyqmbbc|mzgwpyqnbgb|mzgwpyqpbcb|mzgwpyqpbtb|mzgwpyqqbrb|mzgwpyqqbkc|mzgwpyrcbnb|mzgwpyrcbgc|mzgwpyrdbkb|mzgwpyrdbsb|mzgwpyrdblc"
1613132,38.017588,-122.133879,"Martinez Veterans Memorial Building","Martinez","17398926|43854922"
5347912,38.019367,-122.134132,"Martinez Bait & Tackle","Martinez","49577542"
5728652,38.017513,-122.135513,"Ray's Lounge","Martinez","105335942|105334912|90793452|105736802"
7740762,37.961555,-122.119606,"Briones Regional Park","Martinez","70180832"
