"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
979131,36.572739,-121.814695,"Mazda Raceway Laguna Seca ","Salinas","10589070"
1049404,36.79185,-121.665601,"Starbucks","Salinas","11180668|11222583"
1239231,36.629113,-121.693859,"Fort Ord Public Lands Parking Lot","Salinas","djzgkcyqkblc|92972052|101624822"
1308553,36.588104,-121.711266,"Fort Ord Public Lands","Salinas","16938631|20436941|23614621|31581472|42846982|43996472|djzgkcyqfbpc"
1417056,36.655798,-121.660072,"Steinbeck Center","Salinas","15566734"
2478441,36.651436,-121.66156,"Toro Park","Salinas","101122002"
6593962,36.649204,-121.662331,"1025 Monterey Salinas Hwy # 68","Salinas","59775862"
7013972,36.624802,-121.688599,"Creekside Terrace","Salinas","87864592"
8173502,36.590172,-121.866882,"Mazda Raceway Laguna Seca","Salinas","73066612"
11028542,36.64814,-121.662712,"Fort Ord National Monument/Laguna Seca Recreation Area","Salinas","98434402"
