"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"9488145","Observing The Sabbath",1231544048000,1236304800000,32.862003,-97.076736,"Denny's Euless","Euless"
"9518256","Weekly Meetup 2/17/09 - Trinity Hall",1231898946000,1234918800000,32.836655,-96.777084,"Trinity Hall","Dallas"
"11477065","October San Diego Botanic Gardens Photoshoot",1254055524000,1254845700000,33.05278,-117.27904,"Quail Botanical Gardens","Encinitas"
"12439704","Stone Soup Peer Critique Workshop Meetup",1264613680000,1286323200000,32.8992,-96.620285,"Paperbacks Plus","Dallas"
"nljgpynnbkc","North Coast Business Network Luncheon",1281768289000,1.288206e+12,33.048077,-117.2843,"Coco's Bakery","Encinitas"
"sljgpynmblb","North Coast Business Network Luncheon",1281768557000,1283972400000,33.048077,-117.2843,"Coco's Bakery","Encinitas"
"nljgpynmbdc","North Coast Business Network Luncheon",1281768289000,1.285182e+12,33.048077,-117.2843,"Coco's Bakery","Encinitas"
"nljgpypjbdc","North Coast Business Network Luncheon",1281768289000,1308769200000,33.048077,-117.2843,"Coco's Bakery","Encinitas"
"nljgpyrdbkc","North Coast Business Network Luncheon",1281768289000,1361995200000,33.048077,-117.2843,"Coco's Bakery","Encinitas"
"nljgpypcbjc","North Coast Business Network Luncheon",1281768289000,1.296072e+12,33.048077,-117.2843,"Coco's Bakery","Encinitas"
"qwwcncyqfbsb","Coastal Networking Lunch - ""Tasty Meal + Trusted Professional Relationships""""",1328572067000,1331749800000,32.991455,-117.27048,"Belly Up Tavern","Solana Beach"
"qwwcncyqpbsb","The Power Of Video Marketing For Your 2013 Marketing Plan - Simple Success Tips",1351121226000,1352921400000,32.991455,-117.27048,"Belly Up Tavern","Solana Beach"
"qwwcncyqmbqb","CEO Allison Maslan - Blast Off! Surefire Success Plan to Launch your Dreams",1344894841000,1347474600000,32.991455,-117.27048,"Belly Up Tavern","Solana Beach"
"64314102","Young Dubliners Concert at the BELLY UP",1336696147000,1.342926e+12,32.991455,-117.27048,"Belly Up Tavern","Solana Beach"
"43202602","The Feldenkrais Method - Awareness and Well-being through Movement",1322869416000,1323743400000,33.05857,-117.26261,"San Diego County Credit Union","Encinitas"
"17390986","Exploring Alternative Healthcare with Dr. Allan Sosin",1303428595000,1310835600000,33.05857,-117.26261,"San Diego County Credit Union","Encinitas"
"57465762","Achieving optimal health through homeopathy and nutrition",1332454608000,1334885400000,33.05857,-117.26261,"San Diego County Credit Union","Encinitas"
"50943582","Thyroid Assessment and Nutritional Management",1328311719000,1330050600000,33.05857,-117.26261,"San Diego County Credit Union","Encinitas"
"17364751","Healing and Balancing Your Human Energy Centers",1303252887000,1305336600000,33.05857,-117.26261,"San Diego County Credit Union","Encinitas"
"73138022","Heal yourself by connecting with the natural and quantum worlds",1342144013000,1342747800000,33.05857,-117.26261,"San Diego County Credit Union","Encinitas"
"18020911","Health and Well-being on Pennies a Day",1305145145000,1.309023e+12,33.05857,-117.26261,"San Diego County Credit Union","Encinitas"
"99277622","Family Dynamics - How those who came before us live on through us",1358023593000,1.359513e+12,33.05857,-117.26261,"San Diego County Credit Union","Encinitas"
"97297342","MITEF Happy Hour",1357052224000,1359507600000,32.962013,-117.26734,"The Poseidon Restaurant","Del Mar"
"8685219","Green Flash Brewery - 6th Anniversary Beer Festival, Sat Nov. 15th!",1220501066000,1226777400000,33.13725,-117.224594,"Green Flash Brewing Co.","Vista"
