"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
411076,37.92198,-121.92671,"Mt. Diablo - Donner Canyon","Clayton","18507061"
770141,37.924395,-121.940761,"Mount Diablo State Park","Clayton","11194051|16802851|103868902"
805734,37.923782,-121.923004,"Mt. Diablo / At The End Of Regency Drive In Clayton","Clayton","104146302"
1225346,37.940888,-121.935128,"Clayton Club Saloon","Clayton","12965091|34657662|58734492"
1260470,37.880888,-121.91716,"Mount Diablo Summit","Clayton","29916851|30300671"
1550444,37.952747,-121.92572,"Wayne Miller Photography","Clayton","46708072"
5408562,37.9221,-121.926979,"251 Regency Dr","Clayton","49945122|59797332"
5817462,37.922028,-121.942001,"Mt Diablo State Park Mitchell Canyon Road","Clayton","53342842"
6699462,37.922356,-121.928146,"Parking on the street near trailhead","Clayton","101631262"
8835182,37.941284,-121.927147,"Oakhurst Country Club, Heritage Ballroom","Clayton","78752852"
