"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
48381,32.975517,-96.717545,"Fox & Hound - Richardson","Richardson","5757630|9634624"
83453,32.950001,-96.709999,"Zen Delight Tea Room","Richardson","5074246|5390974|5229152|5344132|5609033"
123177,32.950001,-96.709999,"Taiwan Cafe","Richardson","5274099|5639039|5877172"
125331,32.954746,-96.72804,"Tapioca House","Richardson","5143638|5464450|7825697|8121223|9929267|103552142"
132840,32.989858,-96.697294,"Spring Creek Nature Trails","Richardson","10562716|14665655|14887955|15861803"
157810,32.955183,-96.768197,"Spiritual Fitness Center","Richardson","szkcqypcbbc|szkcqypdbwb|19017861|26479851|qhdtbcypmbnb|qhdtbcypnblb|qhdtbcyppbqb|qhdtbcypqbnb|qhdtbcyqcbsb|qhdtbcyqdbpb|14794578|15595543|15595427|19017441|21551371|52921512|13077310|19016241|22758981|dnlnlcyqcbwb|48506342|dnlnlcyqcbpc|dfptlcyqdbjb|dfptlcyqdbbc|52877252|qprqmcyqdblc|dfptlcyqfbhb|qprqmcyqfbrb|56972502|qprqmcyqfbkc|qzftrcyqgbnb|qzftrcyqgbgc|qfpgfcyppbcc|qfpgfcypqbzb|qfpgfcyqcbvb|qfpgfcyqdbbc|qfpgfcyqfbzb|qfpgfcyqgbvb|qfpgfcyqhbcc|qfpgfcyqjbxb|qfpgfcyqkbvb|qfpgfcyqlbbc|qfpgfcyqmbwb|qfpgfcyqnbtb|qfpgfcyqpbzb|qfpgfcyqqbwb|qfpgfcyrcbcc|qfpgfcyrdbxb|16265660|clblrypnblb|clblryppbqb|clblryqcbsb|clblryqdbpb|clblryqfbnb"
159516,32.962093,-96.73585,"Veggie Garden","Richardson","ggbbpynpbnc|ggbbpypkbzb|ggbbpyqcbgc|ggbbpyqhbtb"
173515,32.950001,-96.709999,"NerdBooks","Richardson","5189599"
182179,32.959999,-96.75,"Subway","Richardson","5184690|5231545|5262871"
182895,32.959999,-96.75,"Spring Creek BBQ in Richardson @ 75 and Belt Line","Richardson","5198712"
194384,32.959999,-96.75,"La Madeleine","Richardson","5205350|dhrzddyqqbzb|dhrzddyrcbvb|dhrzddyrdbbc"
196832,32.950001,-96.709999,"The Road Adventure","Richardson","5258774"
197757,32.987465,-96.711075,"Cafe Brazil","Richardson","qmhwpynqbjb|qmhwpynqbrb|qmhwpynqbbc|qmhwpynqbkc|qmhwpypcbfb|qmhwpypcbnb|qmhwpypcbwb|mmvgqypcbpc"
198512,32.959999,-96.75,"Wal-mart","Richardson","5267296"
205190,32.97814,-96.76552,"La Madeleine French Bakery & Cafe","Richardson","5265195|5322124|5416616|5498269|5495593|5586807|5629862|5728757|5733737|5733741|5733746|5905380|5905385|5997124|6170708|6170717|6170727|6552767|6552887|6639017|6639033|6775408|6864884|6864891|6904118|7148244|7252593|7252595|7263625|7263657|7776605|7776610|7908006|8160464|8199688|8199720|8427354|8711592|8831257|8888739|9048269|9132947|9197294|9374472|9374476|9511749|9511734|9792401|9792488|10088335|10088350|10329677|10457280|10457290|10576761|10785913|10958748|10973796|10973803|11080020|11358768|11358770|11710282|11710284|11915273|12133150|12133157|14003523|14003542|14003544|14390823|mcnppynnbpb|mcnppynnbhc|mcnppynpblb|mcnppynpbdc|mcnppynqbjb|mcnppynqbbc|mcnppypcbfb|mcnppypcbwb|mcnppypcbpc|mcnppypdblc|mcnppypfbsb|mcnppypfblc|mcnppypgbpb|mcnppypgbhc|mcnppyphbmb|mcnppyphbfc|mcnppypjbjb|mcnppypjbbc|pxdxtypkbpb|pxdxtypkbhc|pxdxtyplblb|pxdxtyplbdc|pxdxtypmbqb|pxdxtypmbjc|pxdxtypnbnb|pxdxtypnbgc|pxdxtyppbkb|pxdxtyppbcc|pxdxtypqbhb|pxdxtypqbzb|pxdxtyqcbvb|dgbvjcyqcbfc|dgbvjcyqdbjb|dgbvjcyqdbbc|dgbvjcyqfbhb|dgbvjcyqfbzb|dgbvjcyqgbdb|dgbvjcyqgbvb|dgbvjcyqgbnc|dgbvjcyqhbsb|dgbvjcyqhblc|dgbvjcyqjbpb|dgbvjcyqjbhc|dgbvjcyqkbmb|dgbvjcyqkbfc|dgbvjcyqlbjb|dgbvjcyqlbbc|dlwlgdyqmbnb|dlwlgdyqmbwb|dlwlgdyqmbgc|dlwlgdyqnbcb|dlwlgdyqnblb|dlwlgdyqnbdc|dlwlgdyqpbhb|dlwlgdyqpbzb|dlwlgdyqqbfb|dlwlgdyqqbwb|qrzfzdyrcbkb|qrzfzdyrcbsb|qrzfzdyrcbcc|qrzfzdyrdbgb|qrzfzdyrdbxb|qrzfzdyrfbgb|qrzfzdyrfbxb|qrzfzdyrgbcb"
220436,33,-96.68,"Renaissance Hotel","Richardson","5386110|10881559|23053461"
244425,32.963303,-96.710449,"Spiritual Fitness Center","Richardson","5562781|7229570|7669907|19016871|7085731"
246430,32.962254,-96.735947,"Betchee's Brazil","Richardson","9277890|9418918|9418992|9740550|9903593|10118501|12514696|fwjmqypdbxb"
254935,32.978317,-96.76446,"Sushi Loco","Richardson","5520642|6072357"
280585,32.950001,-96.709999,"Owens Spring Creek Farm","Richardson","6578398"
285209,32.96182,-96.70989,"International Buddhist Progress Society (IBPS)","Richardson","7905483"
285895,32.955181,-96.768196,"Spiritual Fitness Center","Richardson","5800338|6045521|6234217|6378863|6393001|6556850|6570029|6773455|6931308|7359079|7554385|7828322|7582551|7988743|7868251|8173823|8379657|8387530|8722483|9001200|9118767|9349630|9705103|9855408|10037466|10322560|10721179|10721308|11190520|11555603|11725988|12078681|12081303|12081289|12081326|12081363|12083325|12695079|14253590|15652550|15652608|15652749|15721940|16855104|19043431|17440585|19537911|34296692|dddskcyqcbvb|dddskcyqdbbc|qfwnncyqfbzb|tgcknyngbhc|tgcknynhbfc|tgcknynjbkc|tgcknynkbhc|tgcknynlbdc|14644517|tgcknynnbgc|tgcknynpblc|tgcknynqbjc|hpgqnypcbfc|hpgqnypdbkc|hpgqnypfbkc|hpgqnypgbgc|hpgqnyphbdc|hpgqnyplblc"
303212,32.944042,-96.74006,"Pappadeaux Seafood Kitchen","Richardson","ggbbpypmbjb|qqpqvcyqjbzb"
310847,32.961758,-96.735825,"Kreartif Gallery","Richardson","5891077"
315260,32.94001,-96.768654,"Noodle Wave Fresh Thai Cooking","Richardson","53186232|57375162|65611532"
329946,33,-96.68,"Breckenridge Park","Richardson","6069365|6069357|6315791"
339239,32.978317,-96.76464,"laMadeleine","Richardson","6131126"
346550,32.985409,-96.708969,"Charles W. Eisemann Center for Performing Arts","Richardson","6182611"
