"member_id","partition","partition_time","max_intersect_events","events_num"
962672,1,1182540468,2,5
963100,1,1346370613,2,7
973383,1,1209768712,1,6
986248,1,1302097386,3,9
987309,1,1349443980,3,6
1015303,1,1344438294,1,12
1036299,1,1344572953,2,6
1051687,1,1345732490,2,8
1090663,1,1219273212,3,5
1093384,1,1312171381,6,7
1106832,1,1163727285,2,22
1113725,1,1176798528,2,14
1129414,1,1212218181,3,14
1159827,1,1344026312,1,6
1163346,1,1343820919,7,29
1165553,1,1163797229,1,7
1175752,1,1307174397,7,25
1182799,1,1325613503,1,7
1190354,1,1286028514,5,11
1213720,1,1301485853,12,40
1217317,1,1338446795,3,8
1218976,1,1360494928,5,9
1234320,1,1336174843,2,6
1237529,1,1351005417,3,5
1254408,1,1307078830,5,25
1289211,1,1195462975,2,5
1303713,1,1223224884,3,10
1313848,1,1321372963,5,7
1330447,1,1328374626,3,5
1337503,1,1347324857,3,8
1349023,1,1358014237,3,6
1353193,1,1351106338,2,5
1354998,1,1341038918,4,8
1360900,1,1330130629,7,15
1368875,1,1212637427,2,5
1370997,1,1313154783,5,8
1380037,1,1188695299,1,5
1380326,1,1330052101,2,10
1381278,1,1328703236,3,9
1390377,1,1229913338,3,12
1390639,1,1340162533,3,5
1393130,1,1347026210,6,13
1396131,1,1327725490,5,7
1398690,1,1349566603,2,8
1401962,1,1313902606,2,5
1411603,1,1338201722,2,7
1430616,1,1342490014,2,5
1432285,1,1323227166,1,6
1455192,1,1329670054,4,9
1481654,1,1342703452,2,5
1489807,1,1323807369,4,8
1494331,1,1324673024,5,14
1499859,1,1349753191,5,10
1516588,1,1274427300,2,6
1526220,1,1203914814,2,5
1530407,1,1185985770,5,9
1535325,1,1354670449,7,8
1538604,1,1176293077,5,37
1548574,1,1334013465,2,5
1556213,1,1329863270,6,17
1565239,1,1335091623,3,7
1577803,1,1354197342,3,18
1578496,1,1169305826,2,5
1593788,1,1346778503,4,10
1601776,1,1352937192,2,5
1602258,1,1178750274,3,9
1622616,1,1327389730,2,28
1639187,1,1162420214,2,10
1641325,1,1338850491,11,14
1647609,1,1328664821,3,6
1651903,1,1321728381,3,7
1658414,1,1334775756,2,6
1659349,1,1351805770,3,10
1672477,1,1165174508,1,5
1681603,1,1184082214,2,6
1700587,1,1311878897,4,5
1708198,1,1221025986,3,9
1711509,1,1345742928,3,8
1713435,1,1343060079,3,6
1746763,1,1204552155,5,7
1760796,1,1337070374,3,6
1763639,1,1350152218,4,5
1778000,1,1335856402,2,5
1780871,1,1338508281,11,11
1783335,1,1339527478,6,21
1787948,1,1182411630,1,5
1793417,1,1178655268,2,6
1793707,1,1349749436,12,18
1794729,1,1178102293,2,6
1813681,1,1340248758,4,6
1824493,1,1312128960,2,5
1825285,1,1358529787,2,5
1837038,1,1191275730,5,16
1849937,1,1341714404,4,6
1864754,1,1306237074,4,15
1866546,1,1325950046,3,16
1868227,1,1165091830,2,8
1872504,1,1326111682,3,6
1874084,1,1327096456,3,6
1882542,1,1330636475,2,9
1895345,1,1311842597,3,7
1903896,1,1323021718,1,6
1919832,1,1357751084,4,5
1927208,1,1350891775,3,8
1940411,1,1168457804,2,8
1945301,1,1183687165,3,6
1954174,1,1340878897,5,7
1955152,1,1322484398,2,10
1958192,1,1350076731,3,6
1963231,1,1337518501,3,7
1964155,1,1324728311,1,6
1965207,1,1307267554,2,8
1980168,1,1188272709,1,6
1987391,1,1192804200,2,9
1990726,1,1329580650,4,15
2011759,1,1277809156,3,8
2013568,1,1178312685,2,8
2035613,1,1182826419,5,20
2039394,1,1354643497,3,9
2045509,1,1335920553,3,6
2052817,1,1177604645,2,8
2055810,1,1180966665,2,5
2057218,1,1308055950,4,5
2067863,1,1350664771,5,8
2075831,1,1311129058,5,26
2080988,1,1286649847,5,6
2081675,1,1219639941,2,10
2088339,1,1178685783,4,14
2091891,1,1165066239,1,9
2092931,1,1350645458,13,44
2093921,1,1213324451,1,5
2095214,1,1281375559,7,22
2115183,1,1346165027,3,7
2118633,1,1183871710,3,6
2121558,1,1330174556,5,25
2135115,1,1328846116,3,11
2148541,1,1322811485,2,8
2159455,1,1336604712,4,21
2176350,1,1352287515,6,12
2189679,1,1183164507,2,15
2195310,1,1175138920,3,10
2203932,1,1162526214,2,17
2205815,1,1323343078,3,8
2205856,1,1346646638,4,11
2207391,1,1348065603,7,8
2217408,1,1341725557,4,7
2219988,1,1191067791,3,7
2227159,1,1167956260,2,6
2227550,1,1191649975,8,15
2232466,1,1178310401,4,9
2234755,1,1206805110,2,5
2249900,1,1168140016,1,5
2250774,1,1346586681,5,12
2259421,1,1332428513,2,5
2260392,1,1163641953,1,5
2261745,1,1212545722,2,6
2272632,1,1357626478,4,6
2283904,1,1280919083,3,7
2284145,1,1350626675,6,8
2286047,1,1342917914,3,10
2287793,1,1323565165,1,7
2290945,1,1325508924,2,7
2303014,1,1196391108,1,5
2304956,1,1283112089,46,58
2307759,1,1342734278,4,11
2323654,1,1352810141,12,14
2330794,1,1161968428,1,5
2331371,1,1176975839,2,8
2335520,1,1349380700,2,5
2336830,1,1187014698,4,13
2346249,1,1339128450,5,21
2355734,1,1323307598,4,11
2360543,1,1336226976,3,6
2363549,1,1188275289,1,7
2365378,1,1332271036,3,7
2366587,1,1297938055,2,5
2368500,1,1196812321,2,5
2385541,1,1272442084,2,6
2388977,1,1353776242,6,12
2396834,1,1163522655,2,9
2398004,1,1352048648,6,12
2400340,1,1336888909,2,6
2403457,1,1188342185,1,5
2404184,1,1295466878,2,7
2405174,1,1273844373,2,8
2405886,1,1352594693,6,11
2407741,1,1336512751,4,9
2412613,1,1203287997,5,11
2419273,1,1205175542,3,15
2425928,1,1171047075,1,7
2445852,1,1210427202,2,10
2458591,1,1331879266,2,6
2459081,1,1169242890,3,10
2469823,1,1344929682,5,22
2478097,1,1354730830,3,14
2495460,1,1187559643,5,16
2498736,1,1349322399,3,10
2506152,1,1344846006,3,6
2509267,1,1207732567,2,6
2511389,1,1184145800,2,10
2511715,1,1352468412,4,6
2518337,1,1344052613,5,14
2518699,1,1337784349,18,43
2519270,1,1348937008,5,10
2527447,1,1334675781,4,6
2533947,1,1282806269,3,5
2550476,1,1168631324,1,5
2551602,1,1173114120,3,13
2552738,1,1169069665,3,6
2554808,1,1216572973,3,8
2555396,1,1286265773,18,18
2562665,1,1339118740,4,9
2563844,1,1325807567,1,7
2564456,1,1354211417,4,6
2566698,1,1345028857,2,8
2574467,1,1165627716,1,7
2575098,1,1290422856,2,5
2584032,1,1203659748,4,11
2589935,1,1182278999,5,11
2601443,1,1358057774,9,21
2602458,1,1173222211,7,24
2602635,1,1314525782,3,10
2603283,1,1219658691,2,5
2603526,1,1339164267,3,6
2603768,1,1179957700,3,8
2617121,1,1335320514,6,19
2617971,1,1326350852,8,35
2621278,1,1327408710,1,6
2623669,1,1196347591,1,11
2623956,1,1343691113,3,14
2627400,1,1325034162,4,13
2627806,1,1344130523,6,23
2629640,1,1222846037,5,22
2639416,1,1169688424,2,5
2640399,1,1332888690,2,8
2671635,1,1291479200,9,14
2702053,1,1330017374,5,15
2702903,1,1165302115,1,8
2704441,1,1339078990,8,28
2713183,1,1354545770,5,9
2713397,1,1218153144,3,5
2713635,1,1172619869,1,5
2714341,1,1202436973,2,6
2717092,1,1214455414,6,13
2727738,1,1175088278,7,11
2732107,1,1350052725,3,7
2732926,1,1338713308,2,5
2738676,1,1348616056,5,29
2744489,1,1173781647,4,5
2751251,1,1352400338,3,5
2752240,1,1339201259,1,6
2753505,1,1352191344,6,7
2754188,1,1160439839,1,7
2756088,1,1172432955,3,8
2762782,1,1195342087,5,5
2763590,1,1306825479,5,5
2773330,1,1186669751,1,7
2777593,1,1358667167,4,10
2786550,1,1357268132,4,6
2789277,1,1351584241,1,9
2797790,1,1343425261,5,13
2798875,1,1160871658,1,6
2799971,1,1192745582,2,6
2805533,1,1306870674,5,5
2808582,1,1223630629,2,5
2812185,1,1220850577,2,6
2817120,1,1342384930,2,6
2817526,1,1329825405,2,6
2837136,1,1336161756,4,7
2837911,1,1339848206,5,8
2839773,1,1201235267,2,5
2840585,1,1333768688,4,9
2844765,1,1297066463,4,5
2844857,1,1158403346,1,7
2849539,1,1323348935,3,8
2854418,1,1177130492,2,5
2858152,1,1167773792,4,6
2858193,1,1164391272,1,7
2859898,1,1329958258,5,5
2867340,1,1329194245,3,6
2874328,1,1328821716,4,10
2877776,1,1185821957,4,13
2883407,1,1208668265,2,11
2885634,1,1172006754,2,6
2891124,1,1223770580,2,6
2893493,1,1328297107,3,6
2894532,1,1157215966,5,29
2897003,1,1330763854,1,9
2898014,1,1326970493,2,6
2912587,1,1339178789,3,5
2920174,1,1327178259,5,7
2922163,1,1331299395,2,6
2925874,1,1339437266,3,5
2926607,1,1203688901,3,14
2933135,1,1200569403,4,8
2933506,1,1326934714,6,13
2938897,1,1323411482,2,6
2943357,1,1355212066,5,6
2953412,1,1160590959,1,7
2955753,1,1182459450,4,8
2958063,1,1351600057,2,6
2958134,1,1182627117,3,12
2964240,1,1204059691,4,7
2965875,1,1339825862,4,5
2967087,1,1357722127,2,6
2967993,1,1333259927,1,5
2969459,1,1225040104,3,5
2969507,1,1196974602,3,13
2970680,1,1326992988,6,7
2973519,1,1157785790,1,5
2974390,1,1180674180,2,12
2978608,1,1178570164,5,7
2991244,1,1329109480,4,8
2994239,1,1167815844,2,5
3000067,1,1328671553,2,7
3004013,1,1194674077,1,8
3007576,1,1347593135,2,10
3012467,1,1313862681,2,8
3014535,1,1157968406,1,9
3014557,1,1356276059,4,6
3015984,1,1337825834,3,6
3016071,1,1352532988,2,5
3042982,1,1327321116,4,10
3053973,1,1329192365,3,10
3054643,1,1200153118,4,18
3058303,1,1342405402,1,5
3069034,1,1181184410,10,49
3075031,1,1160227465,5,15
3075323,1,1157866140,2,5
3082732,1,1326877109,4,18
3083253,1,1223060068,2,5
3084590,1,1337304030,4,14
3087828,1,1341655553,2,7
3090181,1,1327327433,2,6
3091567,1,1356089101,5,13
3097677,1,1357412094,2,6
3098185,1,1349223401,2,5
3098519,1,1336175854,2,6
3101574,1,1174985821,3,8
3101760,1,1168216663,1,5
3105521,1,1169799168,2,6
3106015,1,1344141619,2,6
3108467,1,1349486697,3,7
3110833,1,1273997269,3,7
3114176,1,1207102349,6,31
3121531,1,1355230643,3,8
3122804,1,1204064669,3,5
3123863,1,1334086651,2,5
3130151,1,1359747843,6,16
3130920,1,1349975589,2,5
3136904,1,1324250849,2,5
3137308,1,1331932216,2,12
3140288,1,1212726105,2,9
3140545,1,1339121047,3,13
3142884,1,1210556493,4,39
3144611,1,1165701266,2,6
3145239,1,1162968020,2,6
3153644,1,1188451755,2,6
3154157,1,1162815799,2,5
3155834,1,1330250684,1,16
3156601,1,1333433325,8,25
3157313,1,1341676407,1,10
3158462,1,1181155053,3,8
3166195,1,1168126698,3,5
3167252,1,1177118087,1,6
3168949,1,1202157273,4,10
3169472,1,1187874552,2,5
3170007,1,1332248667,6,10
3179115,1,1183730106,3,11
3184613,1,1341244386,3,6
3186472,1,1172462584,4,8
3187192,1,1334627499,2,6
3190385,1,1343011439,5,8
3190627,1,1324259103,2,5
3193266,1,1349129331,6,10
3193518,1,1202163134,3,7
3194643,1,1332697754,4,12
3205062,1,1329072916,8,17
3205869,1,1339627397,3,7
3206905,1,1352709569,4,5
3211979,1,1333683282,5,14
3216977,1,1177454199,2,8
3217353,1,1353103868,4,5
3218984,1,1350933827,2,5
3219820,1,1339564932,2,5
3227645,1,1162123865,2,8
3229518,1,1203674452,3,11
3230698,1,1349039942,3,5
3232207,1,1162617801,1,6
3233678,1,1353133591,13,25
3236894,1,1351686823,4,7
3237536,1,1347556295,5,22
3237600,1,1160659616,4,5
3243517,1,1162939863,1,6
3248423,1,1190884358,2,5
3251626,1,1340827196,4,8
3253296,1,1357972733,7,19
3256459,1,1333961489,3,11
3261848,1,1350303525,3,9
3266038,1,1174641049,2,7
3266241,1,1171036116,1,7
3271614,1,1202904114,3,13
3272272,1,1334099175,2,7
3277559,1,1353084028,6,19
3278654,1,1322787923,2,5
3279786,1,1334270762,4,13
3288557,1,1334881216,7,12
3297401,1,1176705888,1,9
3297672,1,1173616636,1,5
3298200,1,1181183139,4,10
3298441,1,1340369676,2,7
3299877,1,1311964664,2,10
3303877,1,1166230493,2,17
3304744,1,1312207173,4,7
3305054,1,1207328885,2,11
3307592,1,1176554090,3,11
3307886,1,1349766191,3,8
3313040,1,1183481301,2,7
3323648,1,1330702834,2,6
3330136,1,1189215016,2,5
3333931,1,1200736605,2,16
3338315,1,1192704476,2,10
3338869,1,1346479651,3,8
3359269,1,1190021278,4,8
3359723,1,1168358103,2,8
3361709,1,1161591434,1,15
3363023,1,1306554694,2,5
3370801,1,1165248366,1,5
3370921,1,1323678536,2,5
3377046,1,1340774048,13,19
3377759,1,1187183011,5,10
3377842,1,1342498456,4,6
3378662,1,1335299792,4,9
3388324,1,1187355317,2,8
3392734,1,1171448289,3,9
3393778,1,1182058460,3,7
3395975,1,1358324235,3,5
3399201,1,1354640159,8,11
3402185,1,1203477113,4,6
3408568,1,1224182440,2,5
3411978,1,1167910402,2,5
3412985,1,1330857265,3,9
3416839,1,1183496081,2,6
3422468,1,1341769303,2,5
3424822,1,1300442697,5,10
3427909,1,1166072547,4,8
3436930,1,1175260571,7,17
3437611,1,1212686583,2,5
3441475,1,1349701777,2,5
3441819,1,1292185875,3,5
3442424,1,1231612466,3,6
3449706,1,1320397119,3,10
3451606,1,1338817417,3,8
3452960,1,1332532808,2,5
3453254,1,1165655722,1,5
3454522,1,1332440431,3,8
3455386,1,1196431370,3,5
3458176,1,1186753194,3,9
3459280,1,1300590799,14,44
3463301,1,1166180893,4,13
3465422,1,1190277935,4,28
3467038,1,1185756837,2,10
3469026,1,1174442475,1,5
3469575,1,1282855028,5,5
3470505,1,1337148931,2,5
3472748,1,1181287471,2,5
3476002,1,1343024941,6,7
3479848,1,1176833282,2,5
3481463,1,1211899668,2,5
3488718,1,1328595803,2,8
3491650,1,1356589341,3,9
3499182,1,1351734459,3,7
3499960,1,1171940624,2,5
3500903,1,1354943868,3,5
3503227,1,1182537641,3,6
3504576,1,1342815527,6,19
3505267,1,1340935916,2,5
3506449,1,1341644984,2,5
3506691,1,1336842270,3,8
3507242,1,1325862407,3,7
3521978,1,1334224382,5,5
3525062,1,1332509151,3,6
3525376,1,1213356710,2,5
3526292,1,1183689930,3,8
3526928,1,1301241488,2,7
3527918,1,1329259146,3,5
3531382,1,1207379973,2,10
3532384,1,1336130972,1,14
3532744,1,1203256013,2,9
3538040,1,1187349984,3,6
3539906,1,1200040632,4,14
3540193,1,1337515195,1,5
3542487,1,1363404166,4,7
3542581,1,1166517916,1,9
3543098,1,1183906526,3,11
3543792,1,1202038995,2,6
3548191,1,1234136967,3,5
3549727,1,1170802924,3,7
3552159,1,1173153654,3,11
3554637,1,1194999254,2,9
3556148,1,1329893038,2,5
3559284,1,1199829918,3,5
3561752,1,1180644005,3,15
3562681,1,1170856451,2,6
3563244,1,1184378480,2,13
3566058,1,1346812255,4,11
3566850,1,1171857264,2,12
3566905,1,1318817101,2,6
3567541,1,1168700924,2,9
3571899,1,1168724857,2,6
3572028,1,1309993009,5,5
3577332,1,1172348707,2,5
3579869,1,1182248949,4,22
3582792,1,1346970605,5,15
3583596,1,1357571199,10,17
3584507,1,1168276720,2,9
3589521,1,1328373176,2,11
3590572,1,1173630107,3,15
3590972,1,1333188067,3,6
3593413,1,1278554477,2,5
3594401,1,1343234575,5,9
3598941,1,1332653096,8,18
3599610,1,1320616509,8,23
3599732,1,1175442234,1,12
3608537,1,1226279869,13,26
3611770,1,1184896424,1,5
3612441,1,1199539473,1,6
3617618,1,1343491009,5,26
3617636,1,1174860982,10,33
3618087,1,1338434699,2,6
3619476,1,1210030221,1,5
3627352,1,1328543343,1,12
3630722,1,1339027426,5,6
3630840,1,1175157529,2,6
3630879,1,1349806078,3,15
3636233,1,1336910771,1,6
3638831,1,1352080742,5,35
3641816,1,1333885942,5,10
3643923,1,1169511846,1,6
3651091,1,1195249883,5,9
3651535,1,1336750576,3,6
3652675,1,1168814713,1,9
3653701,1,1179582084,2,8
3662958,1,1300276135,10,10
3663684,1,1322553532,5,6
3664498,1,1180573346,4,11
3665821,1,1346560792,2,9
3668371,1,1206778409,3,5
3673664,1,1186849777,2,7
3679242,1,1172114571,1,5
3683150,1,1171993892,1,5
3690085,1,1328753435,2,5
3690696,1,1171895207,3,9
3691348,1,1354400600,3,5
3691584,1,1170303250,1,9
3692999,1,1326402489,2,5
3695456,1,1194116515,1,5
3697813,1,1357962762,5,14
3697980,1,1188698122,2,10
3700146,1,1193485249,4,22
3700256,1,1175173405,1,5
3707332,1,1328524168,3,7
3708565,1,1172871312,2,6
3709994,1,1332565184,2,5
3711369,1,1173916487,2,8
3711633,1,1331441385,3,12
3712098,1,1170514734,2,10
3712563,1,1315033178,3,5
3713871,1,1184173261,2,5
3716967,1,1172003404,3,5
3718121,1,1183598099,2,6
3720000,1,1188352092,4,8
3723258,1,1194611836,7,27
3731410,1,1329412334,9,39
3736765,1,1202539668,4,17
3736796,1,1189741648,3,12
3738357,1,1196273348,2,9
3740444,1,1291608058,11,17
3742746,1,1190937872,2,5
3745012,1,1171603460,6,14
3754051,1,1171235574,2,5
3754903,1,1343728347,3,8
3759547,1,1336419267,2,6
3759571,1,1170761482,1,5
3761467,1,1328778191,2,9
3767147,1,1171261802,1,5
3769131,1,1178999639,2,10
3769854,1,1306934627,4,10
3770058,1,1330564814,6,40
3773452,1,1337725174,4,5
3781276,1,1186339810,4,8
3782829,1,1323266821,3,5
3782889,1,1174199356,1,5
3791138,1,1347171615,16,17
3793109,1,1357860096,3,5
3793478,1,1289286689,8,11
3794001,1,1182406519,3,8
3799920,1,1176470449,3,7
3804543,1,1350977184,11,115
3805829,1,1228697773,4,16
3806081,1,1344904364,7,8
3807045,1,1176167752,5,16
3808764,1,1352532371,3,6
3809659,1,1326240471,5,6
3811089,1,1172619383,1,5
3814561,1,1313449913,2,7
3814830,1,1355553471,3,6
3815182,1,1183021973,2,5
3819002,1,1342033051,2,6
3820551,1,1333899743,4,12
3826045,1,1176359376,2,5
3832458,1,1174894683,4,14
3832517,1,1174417421,4,14
3838016,1,1175077241,3,9
3839345,1,1330029361,3,8
3839730,1,1179672832,2,5
3840331,1,1179048918,2,7
3848319,1,1339146194,5,17
3855493,1,1186932385,2,7
3856008,1,1324823409,3,6
3858715,1,1337731016,4,5
3859201,1,1176981148,2,13
3866027,1,1308091046,2,7
3871462,1,1172974686,1,5
3874167,1,1278402107,3,10
3878254,1,1177804067,4,5
3883374,1,1182469352,1,9
3883716,1,1181173564,2,5
3885602,1,1189126480,1,5
3886036,1,1190822134,3,11
3890213,1,1330164812,3,7
3891162,1,1183704803,2,8
3896106,1,1209221689,2,8
3897130,1,1334881499,2,14
3898657,1,1350090476,2,5
3900701,1,1350586626,3,8
3900709,1,1182664705,2,6
3901852,1,1341223560,4,37
3907145,1,1346851011,5,19
3909654,1,1190955516,1,5
3911198,1,1332476385,2,7
3919486,1,1213655636,1,6
3920733,1,1172585342,2,6
3922060,1,1185388343,1,5
3925029,1,1185490183,2,5
3925690,1,1350584402,16,39
3925950,1,1354460635,3,9
3926134,1,1182457017,3,14
3929347,1,1181015231,13,14
3933997,1,1274308699,6,6
3945258,1,1182271871,3,7
3949883,1,1182387194,3,5
3950497,1,1207676389,2,6
3951113,1,1321400019,2,9
3953824,1,1344617816,1,5
3964764,1,1179111459,1,5
3965436,1,1318682396,3,5
3968733,1,1351259761,2,5
3973094,1,1335985541,3,22
3973970,1,1231594747,2,5
3974652,1,1314280486,2,5
3985411,1,1353976835,2,9
3985852,1,1349739576,4,5
3987437,1,1209215978,3,7
3989092,1,1175937041,1,5
3989548,1,1320726929,5,6
4000420,1,1178675492,3,7
4000424,1,1329251825,5,7
4004426,1,1228395920,1,7
4007429,1,1350422134,5,6
4008095,1,1179295766,1,6
4008318,1,1319508203,3,11
4008360,1,1181776573,5,16
4011586,1,1287665073,3,5
4014201,1,1344351527,5,7
4018016,1,1185847971,4,11
4022266,1,1199915354,3,8
4023951,1,1181521128,3,7
4026083,1,1197585093,2,6
4026807,1,1333662317,3,5
4027315,1,1181068108,3,7
4028139,1,1176557857,1,5
4028651,1,1185378194,3,7
4035267,1,1175766558,1,5
4039150,1,1178323518,2,11
4040595,1,1192538336,2,5
4043846,1,1326009378,6,17
4045288,1,1343389286,5,7
4048518,1,1355049161,2,5
4049958,1,1177929077,2,5
4052679,1,1219692586,2,5
4057080,1,1184868509,4,12
4061176,1,1328892507,5,6
4064460,1,1181409852,3,5
4067567,1,1187211835,3,14
4069592,1,1179521154,2,7
4070855,1,1201150714,2,6
4071025,1,1356418461,3,17
4072810,1,1187381597,4,8
4072902,1,1342168149,6,24
4075315,1,1305106195,2,5
4076413,1,1350558446,3,11
4076484,1,1342436152,2,5
4076663,1,1347467628,3,6
4079239,1,1214968568,3,9
4086083,1,1228541217,2,5
4087717,1,1330181514,4,7
4088077,1,1188079867,1,5
4089198,1,1178097235,2,5
4089248,1,1353740139,7,43
4094799,1,1294979251,6,18
4101112,1,1274627881,4,7
4101287,1,1349120000,2,5
4101522,1,1178652152,1,5
4107875,1,1202683232,2,11
4108540,1,1178763979,5,18
4110882,1,1213719809,6,10
4118771,1,1335313401,8,22
4121239,1,1351947373,7,15
4121604,1,1331382689,1,6
4126301,1,1210624720,2,5
4126596,1,1326637544,2,5
4136233,1,1186881885,4,6
4138824,1,1332340996,4,5
4140432,1,1322087582,2,5
4141111,1,1328629842,3,5
4146442,1,1209594165,3,5
4146490,1,1347865908,6,7
4147159,1,1333021999,1,6
4147315,1,1180824313,3,11
4148740,1,1181340091,4,14
4149129,1,1322505538,6,13
4150893,1,1180811329,3,5
4156171,1,1195104045,2,6
4158434,1,1184743500,2,7
4161024,1,1212791844,2,5
4163352,1,1337304310,6,27
4163491,1,1349144398,2,5
4167800,1,1329157590,2,5
4173912,1,1332550438,5,12
4174432,1,1186042659,4,23
4179247,1,1179323003,1,5
4179703,1,1182451546,2,5
4186207,1,1183582603,2,5
4187706,1,1348637544,5,17
4189054,1,1205772681,2,7
4196939,1,1202569944,4,6
4198203,1,1348578760,3,9
4200202,1,1320450291,8,135
4200245,1,1180168382,1,5
4201412,1,1179937795,1,5
4201433,1,1354024887,6,6
4205475,1,1340403912,5,13
4208400,1,1350617445,4,8
4211752,1,1340721952,9,32
4212140,1,1184347851,3,5
4217681,1,1349162551,3,8
4218102,1,1335999532,3,16
4220274,1,1197733149,2,5
4223547,1,1323343449,3,11
4227163,1,1337686678,4,22
4229124,1,1279239514,6,13
4232798,1,1183485533,3,7
4234395,1,1345906353,3,12
4236600,1,1184356166,2,9
4237574,1,1197618638,2,7
4238774,1,1321395596,2,5
4243282,1,1184662670,2,12
4245580,1,1192405315,4,5
4262158,1,1338507604,6,18
4267049,1,1180034232,4,11
4267505,1,1187384012,1,8
4274680,1,1358195422,2,6
4277562,1,1183108087,2,6
4277784,1,1196545080,2,7
4279511,1,1342273041,2,7
4280239,1,1182295343,1,10
4290037,1,1203506366,2,5
4290981,1,1217637719,2,5
4292583,1,1339381896,12,30
4295128,1,1190190898,4,35
4301634,1,1344409641,2,5
4307125,1,1322190602,9,18
4307419,1,1209217018,4,15
4308164,1,1336228210,6,10
4309919,1,1182987825,2,5
4314183,1,1333540425,3,14
4315652,1,1354042950,3,8
4316113,1,1353561160,3,8
4317091,1,1212789261,2,5
4318602,1,1186156179,3,6
4320406,1,1183142954,4,7
4320442,1,1184084577,5,26
4321733,1,1333151104,1,7
4322632,1,1203251990,2,10
4325698,1,1326627850,1,5
4329069,1,1183649729,2,6
4330753,1,1343477866,4,11
4332795,1,1199681597,4,7
4337531,1,1295623271,4,12
4337557,1,1218073648,2,9
4342499,1,1197558528,1,7
4344888,1,1345818223,3,14
4345014,1,1188583481,4,7
4347235,1,1234835837,3,7
4352864,1,1187068271,2,6
4353346,1,1188903190,2,6
4355091,1,1196280739,3,12
4356568,1,1188551760,2,5
4360105,1,1197355781,2,7
4360674,1,1337350491,2,8
4360760,1,1343315160,4,24
4367161,1,1330149558,2,9
4370046,1,1182453065,6,14
4371741,1,1328956845,3,29
4372592,1,1184637386,3,13
4373402,1,1212252781,3,5
4373727,1,1357886961,12,12
4374145,1,1200088844,3,13
4375766,1,1179985220,1,9
4376688,1,1189808202,3,11
4382481,1,1292694773,8,10
4385223,1,1326582617,3,9
4387299,1,1353961134,4,10
4391732,1,1352417248,3,6
4395993,1,1193543358,3,6
4396330,1,1182977094,3,6
4396761,1,1353232413,5,11
4398176,1,1201310571,3,10
4399497,1,1334889126,5,9
4399857,1,1351399205,3,5
4399992,1,1329310258,6,18
4400041,1,1226898115,2,5
4400660,1,1184971599,5,6
4401474,1,1216402011,2,6
4404916,1,1183518785,3,9
4407443,1,1183051345,3,15
4409755,1,1190831817,4,17
4410280,1,1310680338,4,6
4410477,1,1349440600,6,56
4412950,1,1198887128,1,5
4415009,1,1183137906,3,8
4418669,1,1201747393,8,35
4419343,1,1343047030,4,12
4423360,1,1349518421,7,20
4425944,1,1186212227,2,14
4435776,1,1236335644,4,9
