"member_id","partition","partition_time","max_intersect_events","events_num"
2049555,1,1358260172,3,13
2057427,1,1246062143,3,8
2058343,1,1234218526,2,10
2063985,1,1247514527,5,22
2064930,1,1280531455,8,15
2069788,1,1296457560,2,9
2070160,1,1312558310,8,19
2075295,1,1290117835,2,16
2075505,1,1287593392,5,20
2082737,1,1350067547,3,14
2086665,1,1271314988,2,7
2088245,1,1343745808,3,19
2089414,1,1344734110,7,22
2090474,1,1261897510,1,5
2093273,1,1161655144,1,11
2093855,1,1257628270,5,28
2095397,1,1296755363,5,10
2096170,1,1293317485,2,11
2097737,1,1192793531,1,6
2098504,1,1292720384,3,8
2101940,1,1269487190,1,5
2102485,1,1191952485,1,7
2106333,1,1188860313,2,7
2111780,1,1271114336,2,10
2111792,1,1251029861,3,14
2115313,1,1353810846,9,24
2115776,1,1273754668,10,37
2118401,1,1331375640,2,6
2120453,1,1353961623,4,29
2124389,1,1352574984,2,5
2124656,1,1358149991,3,15
2124790,1,1235175782,1,5
2133069,1,1287889273,8,18
2134804,1,1271911804,3,38
2135321,1,1202163815,4,13
2136381,1,1251668053,3,9
2142841,1,1163530581,2,6
2143726,1,1189677528,1,7
2145379,1,1341016498,4,10
2148408,1,1187748917,6,43
2157197,1,1343144553,3,6
2157319,1,1263241509,3,5
2159851,1,1353305315,4,8
2162254,1,1305335222,3,16
2167784,1,1273938535,3,15
2174554,1,1274447282,10,37
2178481,1,1233045472,2,6
2178685,1,1255284107,2,13
2179001,1,1270894586,8,25
2179120,1,1290530355,2,5
2180897,1,1217504749,3,8
2181687,1,1295367368,19,67
2181739,1,1247268147,4,12
2190347,1,1322703028,3,22
2193068,1,1213247759,3,16
2193353,1,1250509509,6,37
2196278,1,1289220540,2,8
2197835,1,1284720181,7,25
2198205,1,1337331141,4,5
2201389,1,1330688122,6,14
2201469,1,1330879406,2,14
2206893,1,1188452793,3,6
2210765,1,1195634110,2,23
2211158,1,1341911503,3,15
2211876,1,1263873515,1,5
2212419,1,1248604712,2,6
2214381,1,1255366342,3,11
2215340,1,1267740840,4,37
2216139,1,1255802740,2,7
2219105,1,1187196039,1,8
2219818,1,1286051300,3,18
2221414,1,1268013614,5,40
2222049,1,1178321965,3,24
2222771,1,1321156118,13,39
2229721,1,1236984272,2,7
2233424,1,1253115989,2,5
2238589,1,1254535569,1,5
2240254,1,1280689494,6,28
2244942,1,1309530610,10,31
2245799,1,1265328286,2,19
2248992,1,1294505194,3,7
2253038,1,1352950221,3,10
2254962,1,1271154654,4,9
2255337,1,1233344537,7,29
2255914,1,1178820611,1,6
2257258,1,1332873957,3,7
2257470,1,1337441112,3,12
2260522,1,1245453484,3,15
2260983,1,1347101526,2,7
2261604,1,1264004383,8,25
2264912,1,1275569029,3,12
2265412,1,1283877887,4,18
2267223,1,1348395648,3,11
2269754,1,1295405660,5,25
2278143,1,1282370001,2,15
2279480,1,1278973647,4,19
2282571,1,1230607056,2,14
2283750,1,1169518156,1,5
2285561,1,1280897897,2,6
2291046,1,1336194385,4,31
2294820,1,1195838616,2,5
2295144,1,1267234688,1,5
2297721,1,1322270678,4,8
2298725,1,1194618328,3,7
2302272,1,1269054048,3,10
2305255,1,1321466035,2,10
2305688,1,1166259803,2,27
2308389,1,1194263227,4,17
2310568,1,1272782090,31,68
2312050,1,1275070877,2,6
2312149,1,1243993119,2,19
2312736,1,1321772360,2,13
2312940,1,1257088086,2,10
2313170,1,1213928726,1,6
2318689,1,1221391799,1,6
2319917,1,1334276624,2,7
2323191,1,1280385803,6,26
2335374,1,1352657033,4,12
2336420,1,1311081029,4,19
2341813,1,1270069491,2,8
2344413,1,1192762253,2,12
2346596,1,1195591416,1,6
2348282,1,1186707823,2,13
2348566,1,1298425867,6,59
2348911,1,1279521956,2,5
2350884,1,1278481980,4,11
2354412,1,1350708627,3,13
2355002,1,1196018596,2,6
2360981,1,1237181247,1,5
2364429,1,1328963885,2,5
2366435,1,1195632416,2,15
2367017,1,1232909859,5,23
2369032,1,1192158601,1,15
2378275,1,1223507781,2,8
2379651,1,1335591057,9,38
2381650,1,1300682369,2,10
2384454,1,1273216280,3,29
2390450,1,1249785876,2,5
2391157,1,1172457997,2,10
2391259,1,1246699557,2,9
2391429,1,1170552127,2,8
2392299,1,1162984847,1,6
2393378,1,1189699598,4,7
2393547,1,1268390789,2,6
2395685,1,1166295051,4,47
2396398,1,1261343510,2,12
2397049,1,1166668890,1,6
2398644,1,1344739849,5,28
2402201,1,1287959047,3,7
2406910,1,1280533352,2,6
2407953,1,1276358874,3,13
2410883,1,1268826598,2,6
2411626,1,1255907525,2,9
2416054,1,1174432298,3,13
2417251,1,1275011796,2,29
2423717,1,1318607921,3,9
2426141,1,1358143508,3,8
2427114,1,1213294715,3,20
2428001,1,1253762935,3,8
2428711,1,1222256895,2,5
2429068,1,1165876211,1,7
2432310,1,1314414265,3,25
2442133,1,1219921901,2,15
2442838,1,1274480797,16,93
2444013,1,1291185940,4,9
2446578,1,1326616258,7,34
2453591,1,1199774944,2,38
2453895,1,1205527068,5,16
2460775,1,1294392153,2,21
2462156,1,1278733828,5,43
2466408,1,1331939307,4,13
2469751,1,1342304131,4,11
2470651,1,1283931400,17,62
2471701,1,1209223976,2,12
2475800,1,1167076428,2,12
2478043,1,1186791863,5,42
2481312,1,1288946452,3,10
2481440,1,1245796056,2,10
2487811,1,1275554891,5,25
2492058,1,1204643915,4,25
2493923,1,1285231336,3,18
2496207,1,1161527929,1,6
2502298,1,1338376769,9,33
2510742,1,1246413823,2,11
2513507,1,1285439534,4,10
2514059,1,1201725028,2,9
2514217,1,1269292137,2,13
2516399,1,1285312929,6,17
2518462,1,1268012527,2,7
2518730,1,1213189278,4,42
2520279,1,1191231906,3,27
2521333,1,1252763959,1,5
2523550,1,1321061490,4,35
2523812,1,1214723844,2,8
2524470,1,1296912513,6,23
2529098,1,1267719590,7,45
2529577,1,1211313500,3,5
2530217,1,1295376668,8,43
2530388,1,1334132704,2,10
2536826,1,1284449340,4,20
2537086,1,1312505953,5,26
2539722,1,1236653487,2,27
2541749,1,1295757391,43,149
2542295,1,1214705632,2,9
2545078,1,1275464194,11,35
2549007,1,1305398391,4,15
2549449,1,1268418482,2,20
2551045,1,1271706412,10,18
2551568,1,1243822372,2,7
2552912,1,1228251877,1,5
2555074,1,1263789772,2,6
2560212,1,1268161444,3,9
2561201,1,1266776129,2,12
2564363,1,1164162840,3,7
2566709,1,1260262667,1,7
2572169,1,1246042474,3,20
2572907,1,1258552739,2,10
2583075,1,1213641524,2,6
2585119,1,1327794782,7,37
2586376,1,1308547332,2,7
2586475,1,1283186534,3,45
2587452,1,1331830604,8,34
2588290,1,1266096008,1,6
2588517,1,1204997689,2,8
2590275,1,1261576411,1,5
2593249,1,1285878840,5,34
2593992,1,1160604223,2,11
2594186,1,1215422376,2,9
2597220,1,1223688137,2,5
2598915,1,1204386970,1,6
2599398,1,1228964036,3,16
2599583,1,1262056437,3,5
2600288,1,1272543647,2,13
2600393,1,1319071622,6,58
2604114,1,1300222090,3,8
2604303,1,1296551247,14,34
2608248,1,1295882015,6,23
2611184,1,1167225038,2,45
2612039,1,1224009803,2,17
2616954,1,1250634042,4,12
2617053,1,1157876518,2,20
2618112,1,1160593930,1,8
2619079,1,1319840494,12,23
2620611,1,1275556058,4,14
2621229,1,1270559698,2,14
2623513,1,1210340337,2,10
2626100,1,1310803592,4,19
2627258,1,1308585782,5,9
2629242,1,1311402940,6,48
2630188,1,1255784079,2,5
2631765,1,1238807267,1,6
2633621,1,1255255690,5,18
2634156,1,1227228015,3,7
2636586,1,1243655489,2,6
2636998,1,1198756504,1,7
2637167,1,1218850129,5,32
2639530,1,1181079752,1,6
2641526,1,1335306564,11,52
2641579,1,1274889467,2,8
2642494,1,1296199507,16,49
2644675,1,1257999036,3,31
2645072,1,1266243658,2,7
2645735,1,1296399436,4,12
2645798,1,1305716780,6,18
2648005,1,1247316096,2,11
2648060,1,1352243184,6,25
2649295,1,1248636478,4,23
2649816,1,1232278829,4,19
2653447,1,1273390084,2,10
2657587,1,1210788719,3,38
2658594,1,1263525804,2,9
2660671,1,1286735362,2,17
2660684,1,1170744544,1,7
2661797,1,1332628749,12,71
2661872,1,1161434167,2,25
2662271,1,1349121565,4,15
2664443,1,1234593222,3,12
2664864,1,1302784092,3,6
2665522,1,1308804331,9,28
2667839,1,1297321785,2,12
2669781,1,1246703895,3,34
2670216,1,1232622740,1,7
2672775,1,1174609782,2,9
2673220,1,1172680344,6,17
2677153,1,1266041697,2,9
2681753,1,1328790705,2,6
2681766,1,1303911909,10,67
2682397,1,1265668495,3,27
2684917,1,1350909796,3,13
2685265,1,1297873220,2,8
2685569,1,1206443758,4,49
2685571,1,1206542196,4,25
2688497,1,1277218025,2,5
2690302,1,1328380711,7,29
2690468,1,1191403750,4,20
2693015,1,1224723067,2,9
2695625,1,1347054074,7,64
2697278,1,1290262983,70,277
2697598,1,1327655215,4,17
2700770,1,1250506493,1,9
2701349,1,1205994915,5,41
2706885,1,1290718639,36,121
2707005,1,1299168137,3,7
2709384,1,1163839038,1,9
2713012,1,1296492693,29,97
2714764,1,1348476704,3,9
2715993,1,1329498401,6,22
2718795,1,1206877195,5,40
2719449,1,1210042422,3,10
2725639,1,1250902080,3,73
2727594,1,1326846656,3,22
2728091,1,1193904578,2,6
2730106,1,1325925112,2,7
2730335,1,1173255258,4,41
2730444,1,1270161843,6,21
2733703,1,1228021051,1,7
2735652,1,1260522036,2,10
2738645,1,1267180099,3,21
2738928,1,1266489701,6,28
2740722,1,1273275314,4,43
2745214,1,1252138778,1,8
2746817,1,1351990524,8,16
2747769,1,1170827380,2,18
2748312,1,1271919384,2,7
2748794,1,1254990873,3,7
2754423,1,1291462510,2,9
2754477,1,1249350431,1,5
2754744,1,1249620896,1,5
2755379,1,1258300879,1,6
2755523,1,1321334247,8,25
2755628,1,1292398017,2,8
2756310,1,1184383214,2,16
2758585,1,1277110854,7,20
2759259,1,1195058795,3,32
2760234,1,1173572681,2,10
2760399,1,1206488314,4,26
2761200,1,1287896259,9,145
2761599,1,1336253513,3,11
2762254,1,1171126446,1,9
2766270,1,1274467664,12,47
2767177,1,1170768323,2,15
2767503,1,1332968569,9,55
2767908,1,1295562913,3,6
2770044,1,1280685113,3,17
2772500,1,1349612039,5,13
2775239,1,1206941978,2,9
2776843,1,1324451009,4,22
2777034,1,1350461475,3,9
2777555,1,1298422971,2,6
2777602,1,1352838646,2,5
2778562,1,1245410762,2,16
2782400,1,1204773933,2,10
2782631,1,1350920314,1,6
2784210,1,1305155224,4,22
2786840,1,1310304910,10,46
2787302,1,1157751015,1,6
2788380,1,1186736172,1,5
2792821,1,1303493365,5,20
2792837,1,1262431925,2,13
2793599,1,1290018844,3,12
2793892,1,1294526131,3,10
2793970,1,1310149703,4,17
2795624,1,1304655418,2,8
2796037,1,1327748022,2,5
2797062,1,1320021364,5,38
2798839,1,1260915593,2,36
2799111,1,1329702849,4,20
2800935,1,1224359010,1,7
2803691,1,1168222459,1,5
2814371,1,1294364559,8,58
2814952,1,1343210902,2,13
2816803,1,1279460533,6,14
2817557,1,1288344025,12,36
2817581,1,1352396487,3,12
2819917,1,1329783891,5,20
2823713,1,1162344421,2,19
2823791,1,1328312582,4,11
2824639,1,1209363895,2,13
2826940,1,1220899848,1,6
2827473,1,1315712823,2,15
2829598,1,1189755273,2,16
2829826,1,1170534009,1,12
2832039,1,1290026919,3,12
2832132,1,1247170187,2,14
2835450,1,1171455514,3,37
2835634,1,1182943554,2,12
2839837,1,1250191774,2,11
2840804,1,1282758237,2,7
2842267,1,1275943323,4,26
2842731,1,1339394180,2,6
2844045,1,1338531874,4,20
2844943,1,1243022711,2,6
2845100,1,1219828596,2,14
2846804,1,1343937674,6,30
2847784,1,1268023266,6,29
2849305,1,1274956907,2,9
2852831,1,1272629971,3,10
2856127,1,1286801221,5,31
2856290,1,1274817598,12,85
2860432,1,1266983282,5,17
2862231,1,1253706256,2,25
2864176,1,1179666618,3,16
2868267,1,1211417552,3,44
2872386,1,1265439423,2,15
2874311,1,1283572166,2,15
2877869,1,1272118192,3,9
2878296,1,1188331971,2,14
2878867,1,1352484051,3,7
2884676,1,1301170049,2,10
2885987,1,1317776321,4,20
2886370,1,1290362002,19,120
2887127,1,1311195779,8,15
2887386,1,1271914167,14,43
2887919,1,1355068637,3,21
2888126,1,1294802105,5,48
2888355,1,1216004480,2,14
2890002,1,1348302468,5,14
2890208,1,1310031498,4,16
2890291,1,1265778507,7,37
2891436,1,1254486649,2,11
2891499,1,1184314021,3,50
2895480,1,1343012487,5,26
2896947,1,1360030628,3,6
2898294,1,1261887321,1,10
2900695,1,1162697652,1,6
2901667,1,1276323830,3,19
2906015,1,1330846063,2,6
2906912,1,1256520774,3,23
2911791,1,1281679347,2,5
2912471,1,1328717165,5,12
2914016,1,1245906819,2,6
2914077,1,1303165613,2,7
2915821,1,1236112670,2,8
2916347,1,1288457951,5,19
2916837,1,1229922751,2,8
2916978,1,1288173293,3,22
2918965,1,1168468409,1,8
2919252,1,1266908982,2,5
2919387,1,1351909684,6,24
2920186,1,1284878013,3,29
2922524,1,1338993964,2,5
2922746,1,1360885441,5,51
2923149,1,1331763887,7,14
2923768,1,1343409708,17,41
2932947,1,1349459253,3,24
2935258,1,1336104778,2,7
2936214,1,1278993662,4,7
2936851,1,1169369943,3,37
2936924,1,1341688387,10,53
2937380,1,1332996501,14,71
2937581,1,1332589817,6,102
2939765,1,1202027032,1,6
2941681,1,1281998455,4,6
2942316,1,1183421576,4,16
2942556,1,1357602712,4,33
2943854,1,1282113979,2,7
2944962,1,1278477724,5,21
2946670,1,1294510786,7,75
2947053,1,1262279996,2,7
2950225,1,1201742163,2,5
2950322,1,1267747811,9,74
2951034,1,1207383617,1,5
2951071,1,1212527136,4,23
2953435,1,1272561931,2,9
2953785,1,1281381079,4,26
2955513,1,1269587306,3,19
2955737,1,1276093558,3,20
2956109,1,1268392933,9,90
2956877,1,1320107899,8,11
2958212,1,1300252336,14,70
2960921,1,1226205588,2,13
2961504,1,1229127576,5,20
2963626,1,1263952134,1,5
2965097,1,1224585415,2,12
2966506,1,1201056573,4,46
2970253,1,1247351575,2,5
2970560,1,1281995310,22,77
2973049,1,1179093879,3,35
2977872,1,1247785845,2,23
2978290,1,1196364606,1,6
2978801,1,1256158262,1,7
2979688,1,1279876488,3,9
2980599,1,1332242099,3,5
2980697,1,1286528302,2,11
2982748,1,1331901514,4,15
2983008,1,1304901198,2,11
2983926,1,1194465640,1,5
2983943,1,1259016213,2,5
2986003,1,1350520994,2,16
2987808,1,1349797710,5,76
2988691,1,1281622429,5,88
2990053,1,1282468698,3,9
2991436,1,1254298240,2,5
2991739,1,1273359074,2,8
2992083,1,1298482009,2,13
2995630,1,1294783809,86,500
