"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
169396,37.70647,-121.86232,"Bray Commons Park","Dublin","5229121|5291091|5343418|5430305|5510594|6412959"
243521,37.703392,-121.918269,"Dublin Library","Dublin","9790887|9900142|10478141|49357342|50040542|63914102"
388209,37.716682,-121.915573,"Dougherty Hills Dog Park","Dublin","58824772|68506592|75650192"
388307,37.709999,-121.93,"Radisson Hotel Dublin-Pleasanton","Dublin","6464413"
533676,37.712691,-121.871899,"Emerald Glen Park (Tennis Courts Parking)","Dublin","7680851|7790535|7882532|8041098|8091016|8091018|9674659|9975750|10964818|10964859|11006432|11006451|11006462|11006453|11056879|11006455|11056880|11006458|11056881|11006460|11176622|11176620|11176624|13213837|14117404|cdpkxyplbdb"
660936,37.701244,-121.93285,"Radisson Hotel","Dublin","10121053|10323971|10534011|10790907|11029570|11334525|11222719|11751053|10497282|11292514"
660937,37.705765,-121.93627,"Casa Orozco","Dublin","12394448|46266952"
706398,37.700596,-121.932539,"Outback Steakhouse","Dublin","15773804|16715279|25224501|53832642|qdppmcyqmbkc|qdppmcyrdblc"
727181,37.704109,-121.884254,"Regal Hacienda Crossings Stadium 21 & IMAX Movie ","Dublin","10336848|11365553|11541045|11657585|11968089|12316745|12514524|12928788|13302005|13445937|13791364|14176428|14546271|15154461|15975512|17250837|17404126|17476937|24452671"
735550,37.703846,-121.937431,"Dublin Iceland","Dublin","104393792|105659542"
768193,37.713082,-121.871906,"Stacey's at Waterford","Dublin","10300653|10267141"
768626,37.705529,-121.876319,"Koi Garden","Dublin","19259481"
774085,37.703392,-121.918266,"Dublin Public Library","Dublin","11804128|8840834|8942879|9121084|9332026|9544652"
822262,37.704386,-121.916165,"Dublin Park & Rec","Dublin","9833784"
826347,37.706864,-121.935457,"Gallagher's Dublin Pub","Dublin","9273721|9480212|9478036|9824991|9947011|10137037|10559961|10560813|10840664|11035229|11058894|16894401|55240852|11918537"
843360,37.725646,-121.856534,"Dublin Ranch Golf Course","Dublin","83624622|102787292"
845782,37.706101,-121.884697,"Starbucks - Hacienda Crossings","Dublin","12867233"
860058,37.704935,-121.936695,"DUBLIN SPORTS BAR","Dublin","9586932|12706512|13663667|21606011|31724982|32683372|34129992|51145192|65086432|75709582|98077122|99250422|101094782|98912422"
900620,37.702748,-121.933719,"Starbucks","Dublin","9930782"
902698,37.706637,-121.934202,"Gallaghers Pub","Dublin","12372384"
927169,37.702466,-121.934599,"Hooters","Dublin","10150145"
