"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
316573,38.44523,-122.750565,"Finley Park","Santa Rosa","13798721"
397227,38.451397,-122.68866,"Flamingo Lounge","Santa Rosa","6524393"
1348412,38.437862,-122.761674,"Solstice Dance and Yoga Studio","Santa Rosa","14423657|15073795"
1529791,38.433758,-122.70089,"Santa Rosa Veterans Memorial Hall","Santa Rosa","16650228"
1579089,38.451397,-122.68866,"Flamingo Resort","Santa Rosa","17058970"
1917291,38.435387,-122.719048,"Santa Rosa Hyatt Vineyard Creek Hotel","Santa Rosa","7318664"
4929052,38.452179,-122.633797,"Annadel","Santa Rosa","45872092"
5987282,38.448387,-122.731766,"ActionCOACH Conference Room","Santa Rosa","54733252|60466622|82077912"
9085862,38.433041,-122.701065,"1350 Bennett Valley Rd","Santa Rosa","80952882"
9511182,38.445316,-122.766937,"The Finley Center","Santa Rosa","74804822"
9654072,38.570118,-122.689453,"Pepperwood Preserve","Santa Rosa","85690432"
9959022,38.433758,-122.70089,"Santa Rosa Veterans Memorial Center","Santa Rosa","88242862"
