"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
342584,37.437786,-122.16574,"Cubberley Auditorium at Stanford","Stanford","11636925|11902064|13492535|12350705|11975009|15550700"
501751,37.42,-122.16,"Stanford Dish","Stanford","7120773"
551935,37.431816,-122.17056,"Rodin Sculpture Garden","Stanford","7588974"
552660,37.424107,-122.166077,"Stanford University","Stanford","7589864|9867444"
618946,37.429806,-122.16667,"Stanford Business School","Stanford","7994251"
806753,37.432814,-122.170234,"Cantor Arts Center","Stanford","68041622|74058012"
827905,37.432925,-122.170197,"Cantor Arts Center at Stanford University","Stanford","11844767|75982142|12754808"
838670,37.423241,-122.171104,"Dinkelspiel Auditorium","Stanford","9528054|101376232"
863612,37.42896,-122.169538,"Stanford Memorial Church","Stanford","12209172|12633284|16302046|16302882"
863642,37.423762,-122.169201,"Braun Music Center - Campbell Recital Hall","Stanford","50615302"
866437,37.433,-122.171,"Cantor Art Center at Stanford","Stanford","9639357|75440782"
915460,37.432925,-122.170197,"Cool Cafe, Cantor Art Museum","Stanford","45989582"
924181,37.429806,-122.166674,"Stanford Graduate School of Business","Stanford","16650919|12539038|12682376|12682397"
951260,37.436001,-122.162845,"Eucalyptus Grove","Stanford","13390352|13390359|13390360"
990261,37.429662,-122.172914,"Stanford University","Stanford","12050689|10682279"
1022025,37.43276,-122.168928,"Taube Family Tennis Stadium","Stanford","10968907|11001285|13063922|13072514|13072553|13072576|13072600|13072761|13147320|13072666|13072628|13496410|60752742|64492562|72836672|73062582|73065012"
1025585,37.423395,-122.158377,"Stanford Graduate Community Center","Stanford","11043204|11255292|63289072"
1095076,37.419955,-122.169998,"Taube Family Tennis Stadium Stanford University","Stanford","59770142"
1112708,37.424107,-122.166077,"Stanford Graduate School of Business","Stanford","12179590|12179733|12431974|12698227|13123001|13446363|14020692|14708578|15027141|15398504|16055347|16172396|16172311|17180726"
1113193,37.420944,-122.15611,"Escondido Elementary School","Stanford","11794275|12031171"
1120558,37.431917,-122.183188,"Sand Hill Fields - Stanford Campus","Stanford","11725995|16912692"
1137922,37.414311,-122.156128,"Nixon Elementary School","Stanford","12049824"
1176116,37.423924,-122.173541,"Skilling Auditorium","Stanford","14914688|12457412|12737558|12737883"
1180509,37.425784,-122.172873,"Stanford Art Museum (Cantor Art Center)","Stanford","12508250|14047546|13919328|17211588"
1181111,37.429615,-122.172882,"William Hewlett Teaching Center","Stanford","12538190|12626341|12510562|12626366|13118771|15822672"
1181135,37.428848,-122.169385,"Wallenberg Learning Theater, Building 160","Stanford","12626407|12510655|12704103"
1188640,37.434574,-122.16787,"Stanford Oval Park","Stanford","16103583|16513658|17369169|18299071|24997521|40515152|50191192|58331572|64406012|12583924|14307835|14443027|15056428"
1196868,37.423508,-122.167317,"Stanford Law School","Stanford","12539003|15626313|58932362|58499682|58501292|58501892|62387092"
1197420,37.429764,-122.16665,"Stanford  Graduate School of Business","Stanford","12615919"
1215610,37.419437,-122.17593,"Lake Lagunita","Stanford","51312092|51411662"
1219413,37.431917,-122.183188,"Sandhill Fields - Stanford","Stanford","dwlgpynlbtb|dwlgpynlbdc|qxxgpynlbmc|qxxgpynmbhb|qxxgpynmbqb|53521902|54656342"
1233523,37.43292,-122.170213,"Cantor Museum","Stanford","105556282"
1242397,37.42319,-122.167089,"Paul Brest Hall - Munger Bldg 4 - Stanford University","Stanford","13147704"
1243679,37.428183,-122.16917,"Building 370,  Room 370","Stanford","28796421|29657201|32806662"
1243918,37.43102,-122.173972,"Clark Center Auditorium","Stanford","13159668"
1245715,37.423473,-122.158417,"Ray's","Stanford","13359689|13354647|13426496|13565174|13633411|13803126|13929197|13991830|14062425|14130241|14266239|52471882|54636662|58117162|13359785|13354685|13708226|14300150|56242962"
1245734,37.424106,-122.166076,"Ray's","Stanford","13274409|13359498|13353867|13426463|13564827|13633724|13708811|13802846|13868872|13928804|13993055|14062717|14130125|14204531|14266141|14393274|52470212|54635282|57744542|60547142|64249002|13359467|13354196|13426368|13564835|13633701|13708729|13802897|13868846|13993070|14062767|14130109|14182766|14266209|14385010|53312512|52285522|53461262|54635562|57724862|60545772|64207922"
1245751,37.424106,-122.166076,"Ray's","Stanford","13359927|13354718|13426721|13565237|13633860|13708675|13803207|13929844|13994150|14062580|14130049|14202254|13360029|13354707|13426735|13565229|13633906|13708638|13803283|13870582|13929951|13993904|14062570|14202234|13930070"
1251101,37.427642,-122.17221,"Skilling Auditorium","Stanford","13286830|13370307|13326757|13411915|13435094|13559953"
1318692,37.424106,-122.166076,"Coho Stanford Coffee House","Stanford","70525332|82020232|84867402|90568522|92077092|101714812|105455222"
1325891,37.427643,-122.172211,"Stanford University","Stanford","14188385|14188404|14240998|14775324|14775413|14775447"
1387063,37.430663,-122.1649,"Frances C. Arrillaga Alumni Center","Stanford","14912017|68633952"
1391279,37.430683,-122.164836,"Stanford University","Stanford","14964365"
1399932,37.424406,-122.180785,"HRP-Redwood Building","Stanford","15074155"
1422678,37.424106,-122.166076,"Women's Community Center","Stanford","hhlwpynpbdc|hhlwpynpbmc|hhlwpynqbjb|hhlwpynqbrb|hhlwpynqbbc|hhlwpypcbfb|hhlwpypcbnb|hhlwpypcbwb|hhlwpypcbgc|hhlwpypcbpc|hhlwpypdbkb"
1436208,37.433006,-122.170619,"Cantor Arts Center at Stanford University","Stanford","15539678"
1462709,37.428504,-122.176113,"Jen-Hsun Huang Engineering Center","Stanford","15940514"
1476869,37.422597,-122.176734,"Lake Lagunita","Stanford","16125534"
1500846,37.4127,-122.192604,"Stanford Dish Hiking Trail","Stanford","50511952|pzttrypjbmb|pnbdtypjbfc|pwdkvypkbhb|pwdkvypkbqb|pjzfwypkbzb|pbgqwyplbmb|pbgqwyplbnc|34798752|50512692"
1527861,37.432758,-122.16893,"The Dish","Stanford","40499852"
