"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
226657,37.125324,-121.65005,"Morgan Hill Playhouse","Morgan Hill","29952991"
303688,37.12637,-121.65094,"Morgan Hill Community Playhouse","Morgan Hill","12023493|12023711|32185572"
358700,37.119999,-121.650002,"Henry Coe Park","Morgan Hill","6266005"
411763,37.158417,-121.596909,"Henry Coe State Park - Headquarters","Morgan Hill","13610630|87138352|101252672|105144522|105911412|60949502"
413511,37.119999,-121.650002,"Mary's Home","Morgan Hill","6633274"
483598,37.117361,-121.631065,"Cinelux  (Morgan Hill)","Morgan Hill","72343502"
517377,37.097797,-121.64169,"My Place","Morgan Hill","7399900"
560308,37.107243,-121.63468,"The Shabby Shack","Morgan Hill","7637686"
572627,37.12821,-121.65255,"Rosy's At The Beach","Morgan Hill","8031417|8031656"
700838,37.152772,-121.635964,"Andy's Orchard","Morgan Hill","72490612|72489822|69058602"
721413,37.154032,-121.650896,"Starbucks","Morgan Hill","11857156|11857184"
740381,37.145006,-121.633274,"Guglielmo Winery","Morgan Hill","36785032"
754508,37.13089,-121.638248,"Starbucks","Morgan Hill","42575622"
761530,37.112563,-121.645724,"CRC (Centennial Rec Center)","Morgan Hill","16959137|29409081|30225801|30687951|31161072|32138802|32138742|32974342|32974352|33911282|33911412|35723312|37620032|38159712|38463402|39420812|39800392|61023382|61696432|62154622|62566432|63367412|64035802|64690532|65439622|66118582|67955842|69082762|70056812|70056942|70896642|71350022|71966362|72306892|72851622|74087662|75686252|75686362|81428832|94135282"
762358,37.125417,-121.650102,"MH Community & Cultural Center","Morgan Hill","11489793"
768541,37.132585,-121.620781,"Morgan Hill Cellars (Pedrizzetti Winery)","Morgan Hill","76229832"
809087,37.084603,-121.790292,"Uvas Canyon County Park","Morgan Hill","9124386|9496973|39311482|12797866|8996181|40169072|16290098|15428843|16113337|16522383|17068395|30981731|50247662|84668212|16838233|27608491|38529612|47245742"
843274,37.128739,-121.653654,"Just Breakfast","Morgan Hill","qhfbrcyrcbmc"
867795,37.150948,-121.655777,"D'Vine Jazz and Wine  CLOSED !!","Morgan Hill","12300733"
901896,37.11127,-121.648103,"Morgan Hill Community Park","Morgan Hill","17417092|17417876"
902122,37.129584,-121.651701,"BookSmart","Morgan Hill","dnshbdyrdbkb|dnshbdyrdbsb|dnshbdyrdbcc"
906121,37.133761,-121.629436,"Harvest House Coffee (Formerly Naomi's)","Morgan Hill","vhgpqyphbpc|vhgpqyplbnc|qhfnlcyqcbpc|qhfbrcyqnbnc|31919832|35572042|48502332|50138272|50319372|51361942|53402732|54032422|55106122|56062402|57778322|57889382|59748422|60958272|62119462|63532162|63860372|64740812|65686612|66770292|67662182|69961922|71091182|72362262|72493092|74309342|74448522|77366492|77458492|78900462|78900732|81524382|81740082|83841282|85713402|86305522|87310102|88384942|89688452|90721292|90962512|92593692|92903952|93906352|95399222|96921992|97956882|98395672|99896452|101024782|103552052"
938121,37.16465,-121.645416,"Coyote Creek","Morgan Hill","phkvzypnbqb"
949210,37.163792,-121.647811,"Ranger Station","Morgan Hill","10330487"
951929,37.142263,-121.639393,"Downtown Morgan Hill","Morgan Hill","26084101|26092551|82379142|89059142|94830692|58272462"
964069,37.126469,-121.651265,"Bubbles Wine Bar & Food ","Morgan Hill","10455789"
978323,37.166559,-121.64895,"Anderson Lake County Park","Morgan Hill","12965219|27545131"
1152411,37.151966,-121.655251,"In-N-Out Burger-Morgan Hill","Morgan Hill","12220889|16753753|ttfpqypgbdb"
