"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
346473,37.65875,-122.06187,"California State University, Eastbay","Hayward","10727710"
576470,37.63491,-122.079421,"Time is DEPARTURE time from Carpool location: Weekes Park parking area. Please arrive early. Patrick Ave, 2.5 blks N of Tennyson","Hayward","74537732"
661164,37.672882,-122.08269,"The Bistro","Hayward","69695072"
661170,37.668964,-122.12022,"Kennedy Park","Hayward","9204259|105040812"
693783,37.628747,-122.030895,"Garin Regional Park","Hayward","10563671|12808317|12839824|10222437|10222469|10600236|10979386|12739342|17339538|33956522|51339202|87996382|10880214|11569443|31899642"
695660,37.677988,-122.08357,"Centennial Hall","Hayward","8225907"
791184,37.645344,-122.104836,"EON Coffee","Hayward","9471928|9471935|9471937|9471955|9471965|9471973|9471982|9471993|16791670|17807001|54887592|95001312"
821643,37.627691,-122.049354,"Mission Hills of Hayward Golf Course","Hayward","76094832|82672112|84971832|94530922"
868566,37.627653,-122.049403,"Denny's","Hayward","dpzlhcypqbcb|qqcxhcypqblb|dqnhjcypqbtb|dqnhjcypqbdc|dqnhjcypqbmc|dqnhjcyqcbhb|dqnhjcyqcbqb|dqnhjcyqcbzb|dqnhjcyqcbjc|dqnhjcyqdbdb|dqnhjcyqdbmb|dqnhjcyqdbvb|dqnhjcyqdbfc"
881462,37.673653,-122.081541,"Century at Hayward","Hayward","21354751|22863171|22863501|60737922"
949632,37.640417,-122.102639,"Chabot College Performing Arts Center","Hayward","15165329|50404582|52906732|105969492|16318628"
1029768,37.642868,-122.105736,"Kin-Yoobi Con 2009","Hayward","11044970|14240314"
1141393,37.655793,-122.048568,"Bronco Billys Pizza Palace","Hayward","42218232|44551212|50444112|61945262"
1410184,37.67258,-122.083721,"ME Restaurant and Lounge ","Hayward","42012702"
1442346,37.670854,-122.087208,"Hayward BART","Hayward","64047222"
1517302,37.640472,-122.105743,"Chabot College","Hayward","27002271"
1674041,37.632069,-122.123634,"Philip Mauer Photomount","Hayward","81202562"
