"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
262270,32.978051,-96.987513,"Andrew Brown Park East","Coppell","15901204"
679257,32.950077,-96.939866,"Lone Star Country Club","Coppell","8488980"
704078,32.952881,-96.940674,"Yucatan Beach Club","Coppell","16553990|17112034|rfmwqypgbfc|rfmwqyphbsb|rfmwqypjbgb|9243650|10651177|16526869|17112019|xhmwqypgbfc|xhmwqyphbsb|xhmwqypjbgb|9354770|12012128|13102227|13557047|14715413|16554087|17023490|wgmwqypgbfc|wgmwqypjbgb|14049344|76364872|39276452|39736532|55817842|49008322|49964312|55656252|62057572|65708522|79318802|84010222|85308082|91361072|97476382|101169502|105567312|68682162"
715519,32.963703,-96.981422,"Drake's House","Coppell","10953345|12284602|15910290"
752097,32.954534,-97.005728,"Coppell Deli","Coppell","8670413|10250003"
758093,32.954457,-97.010404,"Hard Eight BBQ","Coppell","10126904|11628171|13725562|18032801|48419032|10686913|16283899|23071871|12874032|16327026|74751722|75830102|79569422|82284342|84863632|86170012|90102212|94206622|94207322|74867932"
774702,32.965924,-96.993449,"Daddy Jack's","Coppell","104246012|104246392"
835085,32.978613,-96.99775,"Coppell Aquatic & Recreation Center","Coppell","13748806|21266331|68061472|cmjjqypcbmc|16564751|cmjjqypdbzb|cmjjqypdbjc|cmjjqypfbhb|cmjjqypfbqb|cmjjqypfbzb|cmjjqypfbjc|cmjjqypgbdb|cmjjqypgbmb|cmjjqypgbvb|cmjjqypgbfc|cmjjqyphbkb|cmjjqyphbsb|cmjjqyphbcc|cmjjqyphblc|cmjjqypjbgb|cmjjqypjbpb|cmjjqypjbxb|cmjjqypjbhc|cmjjqypkbdb|cmjjqypkbmb|cmjjqypkbvb|cmjjqypkbnc|qhjhtcyqgbcc|qhjhtcyqgblc|qhjhtcyqhbhb|qhjhtcyqhbqb|qhjhtcyqhbzb|qhjhtcyqhbjc|qhjhtcyqjbdb|qhjhtcyqjbmb|qhjhtcyqjbvb|qhjhtcyqjbfc|qhjhtcyqjbnc|qhjhtcyqkbkb|qhjhtcyqkbsb|qhjhtcyqkbcc|qhjhtcyqkblc|qhjhtcyqlbgb|qhjhtcyqlbpb|qhjhtcyqmblb|qhjhtcyqmbtb|qhjhtcyqmbdc|qhjhtcyqmbmc|qhjhtcyqnbjb|qhjhtcyqnbrb|qhjhtcyqnbbc|qhjhtcyqnbkc|qhjhtcyqpbfb|qhjhtcyqpbnb|qhjhtcyqpbwb|qhjhtcyqpbgc|qhjhtcyqqbcb|qhjhtcyqqblb|qhjhtcyqqbtb|qhjhtcyqqbdc|qhjhtcyqqbmc|qhjhtcyrcbhb|qhjhtcyrcbqb|qhjhtcyrcbzb|qhjhtcyrcbjc|qhjhtcyrdbdb|qhjhtcyrdbmb|qhjhtcyrdbvb|qhjhtcyrdbfc"
856779,32.954365,-97.004356,"Old Town Center","Coppell","9558490|9568293|9605383|10895599"
857195,32.96908,-96.975744,"Ole's Tex-Mex Restaurant","Coppell","41892732|brdsnynjbgc|brdsnynkblb|brdsnynkbtb|brdsnynkbdc|brdsnynkbmc|brdsnynlbhb|brdsnynlbqb|brdsnynlbzb|brdsnynlbjc|brdsnynmbdb|brdsnynmbmb|brdsnynmbvb|brdsnynmbfc|brdsnynmbnc|brdsnynnbkb|brdsnynnbsb|brdsnynnbcc|brdsnynnblc|brdsnynpbgb|brdsnynpbpb|brdsnynpbxb|brdsnynpbhc|brdsnynqbdb|brdsnynqbmb|ccvdqypcbjb|ccvdqypcbrb|ccvdqypcbbc|ccvdqypcbkc|ccvdqypdbfb|ccvdqypdbnb|ccvdqypdbwb|ccvdqypdbgc|ccvdqypfbfb|ccvdqypfbnb|ccvdqypfbwb|ccvdqypfbgc|ccvdqypfbpc|ccvdqypgbkb|ccvdqypgbsb|ccvdqypgbcc|ccvdqypgblc|ccvdqyphbhb|ccvdqyphbzb|ccvdqyphbjc|ccvdqypjbdb|ccvdqypjbmb|ccvdqypjbvb|ccvdqypjbfc|ccvdqypjbnc|ccvdqypkbkb|ccvdqypkbsb|ccvdqypkbcc|ccvdqypkblc|ccvdqyplbgb|ccvdqyplbpb|ccvdqyplbxb|ccvdqyplbhc|ccvdqypmbcb|ccvdqypmblb|ccvdqypmbtb|ccvdqypmbdc|ccvdqypmbmc|ccvdqypnbjb|ccvdqypnbrb|ccvdqypnbbc|ccvdqypnbkc|ccvdqyppbfb|ccvdqyppbnb|ccvdqyppbwb|ccvdqyppbgc|ccvdqypqbcb|ccvdqypqblb|ccvdqypqbtb|ccvdqypqbdc|ccvdqypqbmc|ccvdqyqcbhb|ccvdqyqcbqb|ccvdqyqcbzb|ccvdqyqcbjc|ccvdqyqdbdb|ccvdqyqdbmb|ccvdqyqdbvb|ccvdqyqdbfc|ccvdqyqfbcb|ccvdqyqfblb|ccvdqyqfbtb|ccvdqyqfbdc|ccvdqyqfbmc|ccvdqyqgbhb|ccvdqyqgbzb|ccvdqyqgbjc|ccvdqyqhbnb|ccvdqyqhbwb|ccvdqyqhbgc|ccvdqyqjbkb|ccvdqyqjbsb|ccvdqyqjbcc|ccvdqyqjblc|ccvdqyqkbhb|ccvdqyqkbqb|ccvdqyqkbzb|ccvdqyqkbjc|ccvdqyqlbdb|ccvdqyqlbmb|ccvdqyqlbvb|ccvdqyqlbnc|ccvdqyqmbjb|ccvdqyqmbrb|ccvdqyqmbbc|ccvdqyqmbkc|ccvdqyqnbgb|ccvdqyqnbpb|ccvdqyqnbxb|ccvdqyqnbhc|ccvdqyqpbcb|ccvdqyqpblb|ccvdqyqpbtb|ccvdqyqpbdc|ccvdqyqpbmc|ccvdqyqqbjb|ccvdqyqqbrb|ccvdqyqqbbc|ccvdqyqqbkc|ccvdqyrcbfb|ccvdqyrcbnb|ccvdqyrcbwb|ccvdqyrcbgc|ccvdqyrcbpc|ccvdqyrdbkb|ccvdqyrdbsb|ccvdqyrdbcc|ccvdqyrdblc|ccvdqyrfbkb|ccvdqyrfbsb|ccvdqyrfbcc|ccvdqyrfblc|ccvdqyrgbgb|ccvdqyrgbpb|22443231|53723502"
942086,32.954709,-97.006099,"Coppell Farmers Market","Coppell","22257751|22256181"
1009236,32.969052,-96.975744,"Ole's Tex Mex","Coppell","10855977|15644330|37571942|ccvdqyqgbqb"
