"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
274214,32.34,-96.57,"Galaxy Drive-In","Ennis","5731323"
552473,32.33098,-96.620735,"Wal-Mart Parking Lot","Ennis","7588399"
577489,32.334152,-96.61605,"McDonalds (Ennis)","Ennis","7740241"
691144,32.287861,-96.546475,"Ennis Drive In","Ennis","63025332"
970353,32.325459,-96.608929,"Galaxy Drive-In Theater","Ennis","18753921"
996185,32.284519,-96.540978,"Texas Motorplex in Ennis","Ennis","15162700|11623476|15162642|11623601"
1085634,32.268066,-96.698479,"Mindy's Family Ranch","Ennis","14825251"
1151941,32.327989,-96.626855,"The City of Ennis Convention and Visitors Bureau","Ennis","17192516"
1334061,32.283102,-96.539761,"Galaxy Drive In","Ennis","74656062"
2785881,32.311867,-96.602158,"Ennis Family Restaurant","Ennis","72507002"
4520652,32.320049,-96.655258,"Texas Motorplex","Ennis","86580762"
5652562,32.379593,-96.650421,"Galaxy Drive in Movie Theatre","Ennis","79562382"
6806152,32.379593,-96.650421,"Galaxy Drive In Movie Theatre","Ennis","59183802"
7124172,32.32642,-96.663338,"Downtown","Ennis","64135572"
