"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
358449,36.991764,-121.9051,"Forest of Nisene Marks SP","Aptos","45525152|88644762|62097862|50684852"
401201,36.975777,-121.89459,"Ma Maison Restaurant","Aptos","6551461"
697997,36.977074,-121.902361,"Forest of Nisene Marks SP","Aptos","10992133|14288324|14543620"
710592,36.981127,-121.928479,"New Brighton State Beach","Aptos","10245104|14213661|14225805|14225821|13853183|13853225|17107194"
726973,36.975004,-121.913189,"Seacliff","Aptos","8461334"
768622,37.057701,-121.83845,"Sequoia Paintball","Aptos","12725924"
775776,36.974072,-121.914874,"Seacliff State Beach","Aptos","13691222|11780070"
780560,36.975004,-121.913189,"Seacliff State Beach","Aptos","81678942|88171012"
786283,36.989223,-121.928189,"Cabrillo College","Aptos","9770822|10558804|11320916|13709610|14403476|70602072|15635190|46012672|94910522"
849264,36.977644,-121.901955,"DanceSynergy","Aptos","9496960"
866813,36.958098,-121.883601,"Beer Can Beach","Aptos","62451172"
1003134,36.977129,-121.911128,"Rio del Mar Beach","Aptos","23770351"
1106605,36.971035,-121.895388,"Rio Del Mar State Beach","Aptos","13979648|15781433"
1111991,36.97966,-121.911471,"Severino's Grill","Aptos","16684886|39208592|16685090|16685116|16684867|39209602"
1125892,36.951958,-121.878676,"Seascape Beach Resort","Aptos","45527672|83725412|87049872|95655072|96532822|96533172|98405842|100860412|105119402|105969212"
1242207,36.977097,-121.902359,"Nisene Marks State Park","Aptos","15394243|70606612|81206702"
1595802,36.977047,-121.90052,"Norma Jean's Coffee","Aptos","75986792"
1634466,36.977573,-121.900307,"Bayview Hotel","Aptos","17542709|17556066"
2759411,36.950706,-121.876939,"Seascape Beach Resort","Aptos","czkcxypkbmc|czkcxyplbhb|czkcxyplbqb|czkcxyplbzb|czkcxyplbjc|czkcxypmbdb"
3117471,36.977074,-121.902359,"Forest of Nisene Marks State Park","Aptos","80701942|75445712|86806032|105555672"
3339352,36.969639,-121.905716,"Rio Del Mar Beach","Aptos","43838252|92277792|43869692|43486972"
3709792,36.979385,-121.908791,"Windjammer","Aptos","38189162|56563722"
4203702,36.979397,-121.910751,"Severino's Grill ","Aptos","39210062"
4626192,36.976681,-121.903252,"Britannia Arms","Aptos","47026012"
6538232,36.979862,-121.908417,"West Ridge","Aptos","59303542|80428152"
6573982,36.975594,-121.85038,"residence of Nora Clow","Aptos","59603292"
6793462,36.950706,-121.876938,"Sanderlings Restaurant at Seascape Resort","Aptos","60354472"
7261152,36.974579,-121.875534,"St. Andrew's Church","Aptos","65295312"
8224792,36.977173,-121.899399,"Private Residence","Aptos","73367032"
8233462,36.97818,-121.910179,"Forest of Nisene Marks","Aptos","100878832"
9916392,37.001617,-121.90995,"925 Mesa Grande Rd","Aptos","86724282"
10340892,36.977047,-121.902176,"Yoga Within","Aptos","91554292"
10514272,36.989788,-121.906128,"the forest of nisene mark state park","Aptos","104791162"
